id,realtime_start,realtime_end,title,observation_start,observation_end,frequency,frequency_short,units,units_short,seasonal_adjustment,seasonal_adjustment_short,last_updated,popularity,notes
WPS091,2024-09-18,2024-09-18,"Producer Price Index by Commodity: Pulp, Paper, and Allied Products: Pulp, Paper, and Products, Excluding Buildings Paper (DISCONTINUED)",1975-01-01,2007-12-01,Monthly,M,Index 1982=100,Index 1982=100,Seasonally Adjusted,SA,2015-05-14 10:42:19-05:00,1,
WPS0911,2024-09-18,2024-09-18,"Producer Price Index by Commodity: Pulp, Paper, and Allied Products: Wood Pulp",1967-01-01,2014-12-01,Monthly,M,Index 1982=100,Index 1982=100,Seasonally Adjusted,SA,2020-02-18 13:24:04-06:00,37,
WPS0912,2024-09-18,2024-09-18,"Producer Price Index by Commodity: Pulp, Paper, and Allied Products: Recyclable Paper",1967-01-01,2011-12-01,Monthly,M,Index 1982=100,Index 1982=100,Seasonally Adjusted,SA,2017-02-14 09:57:20-06:00,3,
WPS091201,2024-09-18,2024-09-18,"Producer Price Index by Commodity: Pulp, Paper, and Allied Products: News and Other Low Grade Recyclable Paper (DISCONTINUED)",1990-01-01,2002-12-01,Monthly,M,Index 1982=100,Index 1982=100,Seasonally Adjusted,SA,2015-05-14 10:42:18-05:00,0,
WPS091203,2024-09-18,2024-09-18,"Producer Price Index by Commodity: Pulp, Paper, and Allied Products: Corrugated Recyclable Paper",1995-01-01,2010-12-01,Monthly,M,Index 1982=100,Index 1982=100,Seasonally Adjusted,SA,2016-02-17 11:47:10-06:00,16,
WPS091207,2024-09-18,2024-09-18,"Producer Price Index by Commodity: Pulp, Paper, and Allied Products: High Grade Recyclable Paper (Including Pulp Substitutes and Deinking)",2009-01-01,2011-12-01,Monthly,M,Index Dec 1986=100,Index Dec 1986=100,Seasonally Adjusted,SA,2017-02-14 09:57:20-06:00,1,
WPS0913,2024-09-18,2024-09-18,"Producer Price Index by Commodity: Pulp, Paper, and Allied Products: Paper",1973-01-01,2011-12-01,Monthly,M,Index 1982=100,Index 1982=100,Seasonally Adjusted,SA,2017-02-14 09:57:20-06:00,7,
WPS091301,2024-09-18,2024-09-18,"Producer Price Index by Commodity: Pulp, Paper, and Allied Products: Writing and Printing Papers",1984-01-01,2011-12-01,Monthly,M,Index 1982=100,Index 1982=100,Seasonally Adjusted,SA,2017-02-14 09:57:20-06:00,9,
WPS091303,2024-09-18,2024-09-18,"Producer Price Index by Commodity: Pulp, Paper, and Allied Products: Packaging and Industrial Converting Paper (DISCONTINUED)",1988-01-01,1989-12-01,Monthly,M,Index 1982=100,Index 1982=100,Seasonally Adjusted,SA,2015-05-14 10:42:16-05:00,1,
WPS0914,2024-09-18,2024-09-18,"Producer Price Index by Commodity: Pulp, Paper, and Allied Products: Paperboard (DISCONTINUED)",1967-01-01,1994-12-01,Monthly,M,Index 1982=100,Index 1982=100,Seasonally Adjusted,SA,2015-05-14 10:42:16-05:00,0,
WPS091405,2024-09-18,2024-09-18,"Producer Price Index by Commodity: Pulp, Paper, and Allied Products: Corrugated Paperboard in Sheets and Rolls, Lined and Unlined (DISCONTINUED)",1992-01-01,1994-12-01,Monthly,M,Index 1982=100,Index 1982=100,Seasonally Adjusted,SA,2015-05-14 10:42:16-05:00,1,
WPS091411,2024-09-18,2024-09-18,"Producer Price Index by Commodity: Pulp, Paper, and Allied Products: Paperboard, Excluding Corrugated Paperboard in Sheets and Rolls (DISCONTINUED)",1992-01-01,1994-12-01,Monthly,M,Index Dec 1982=100,Index Dec 1982=100,Seasonally Adjusted,SA,2015-05-14 10:42:15-05:00,1,
WPS0915,2024-09-18,2024-09-18,"Producer Price Index by Commodity: Pulp, Paper, and Allied Products: Converted Paper and Paperboard Products (DISCONTINUED)",1983-01-01,2007-12-01,Monthly,M,Index 1982=100,Index 1982=100,Seasonally Adjusted,SA,2015-05-14 10:42:14-05:00,1,
WPS091501,2024-09-18,2024-09-18,"Producer Price Index by Commodity: Pulp, Paper, and Allied Products: Sanitary Paper Products, Including Stock (DISCONTINUED)",1973-01-01,1989-12-01,Monthly,M,Index 1982=100,Index 1982=100,Seasonally Adjusted,SA,2015-05-14 10:42:14-05:00,1,
WPS091502,2024-09-18,2024-09-18,"Producer Price Index by Commodity: Pulp, Paper, and Allied Products: Paper, Plastic, and Foil Bags (DISCONTINUED)",1984-01-01,1996-12-01,Monthly,M,Index 1982=100,Index 1982=100,Seasonally Adjusted,SA,2015-05-14 10:42:14-05:00,1,
WPS091503,2024-09-18,2024-09-18,"Producer Price Index by Commodity: Pulp, Paper, and Allied Products: Paper Boxes and Containers (DISCONTINUED)",1973-01-01,2007-12-01,Monthly,M,Index 1982=100,Index 1982=100,Seasonally Adjusted,SA,2015-05-14 10:42:14-05:00,1,
WPS091504,2024-09-18,2024-09-18,"Producer Price Index by Commodity: Pulp, Paper, and Allied Products: Other Corrugated and Solid Fiber Products, Including Containers, Pallets, Pads, etc. (DISCONTINUED)",1984-01-01,1989-12-01,Monthly,M,Index 1982=100,Index 1982=100,Seasonally Adjusted,SA,2015-05-14 10:42:13-05:00,1,
WPS091506,2024-09-18,2024-09-18,"Producer Price Index by Commodity: Pulp, Paper, and Allied Products: Office Supplies and Accessories (DISCONTINUED)",1984-01-01,1989-12-01,Monthly,M,Index 1982=100,Index 1982=100,Seasonally Adjusted,SA,2015-05-14 10:40:13-05:00,1,
WPS091507,2024-09-18,2024-09-18,"Producer Price Index by Commodity: Pulp, Paper, and Allied Products: Fiber Cans, Tubes, and Similar Fiber Products (DISCONTINUED)",1984-01-01,2009-12-01,Monthly,M,Index 1982=100,Index 1982=100,Seasonally Adjusted,SA,2015-05-14 10:40:13-05:00,1,
WPS091509,2024-09-18,2024-09-18,"Producer Price Index by Commodity: Pulp, Paper, and Allied Products: Miscellaneous Converted Paper and Paperboard Products (DISCONTINUED)",1990-01-01,1990-12-01,Monthly,M,Index Dec 1984=100,Index Dec 1984=100,Seasonally Adjusted,SA,2015-05-14 10:40:13-05:00,0,
WPS092,2024-09-18,2024-09-18,"Producer Price Index by Commodity: Pulp, Paper, and Allied Products: Building Paper and Building Board Mill Products (DISCONTINUED)",1967-01-01,1989-12-01,Monthly,M,Index 1982=100,Index 1982=100,Seasonally Adjusted,SA,2015-05-14 10:40:12-05:00,1,
WPS0922,2024-09-18,2024-09-18,"Producer Price Index by Commodity: Pulp, Paper, and Allied Products: Hardboard, Particleboard and Fiberboard Products (DISCONTINUED)",1976-01-01,1989-12-01,Monthly,M,Index 1982=100,Index 1982=100,Seasonally Adjusted,SA,2015-05-14 10:40:11-05:00,1,
WPS0944,2024-09-18,2024-09-18,"Producer Price Index by Commodity: Pulp, Paper, and Allied Products: Books Printing (DISCONTINUED)",1990-01-01,1993-12-01,Monthly,M,Index Dec 1983=100,Index Dec 1983=100,Seasonally Adjusted,SA,2015-05-14 10:40:11-05:00,1,
WPS094401,2024-09-18,2024-09-18,"Producer Price Index by Commodity: Pulp, Paper, and Allied Products: Books Printing (DISCONTINUED)",1990-01-01,1993-12-01,Monthly,M,Index Dec 1983=100,Index Dec 1983=100,Seasonally Adjusted,SA,2015-05-14 10:40:11-05:00,0,
WPS0947,2024-09-18,2024-09-18,"Producer Price Index by Commodity: Pulp, Paper, and Allied Products: Commercial Printing (DISCONTINUED)",1986-01-01,1989-12-01,Monthly,M,Index Jun 1982=100,Index Jun 1982=100,Seasonally Adjusted,SA,2015-05-14 10:40:10-05:00,1,
WPS094701,2024-09-18,2024-09-18,"Producer Price Index by Commodity: Pulp, Paper, and Allied Products: Magazine and Periodical Printing (DISCONTINUED)",1986-01-01,1989-12-01,Monthly,M,Index Jun 1982=100,Index Jun 1982=100,Seasonally Adjusted,SA,2015-05-14 10:40:09-05:00,1,
WPS094703,2024-09-18,2024-09-18,"Producer Price Index by Commodity: Pulp, Paper, and Allied Products: Catalog and Directory Printing (DISCONTINUED)",1998-01-01,2000-12-01,Monthly,M,Index Jun 1982=100,Index Jun 1982=100,Seasonally Adjusted,SA,2015-05-14 10:40:09-05:00,1,
WPS094705,2024-09-18,2024-09-18,"Producer Price Index by Commodity: Pulp, Paper, and Allied Products: Advertising Printing (DISCONTINUED)",1986-01-01,1989-12-01,Monthly,M,Index Jun 1982=100,Index Jun 1982=100,Seasonally Adjusted,SA,2015-05-14 10:40:09-05:00,1,
WPS094706,2024-09-18,2024-09-18,"Producer Price Index by Commodity: Pulp, Paper, and Allied Products: Other General Job Printing (DISCONTINUED)",1986-01-01,1989-12-01,Monthly,M,Index Jun 1982=100,Index Jun 1982=100,Seasonally Adjusted,SA,2015-05-14 10:40:08-05:00,1,
WPS0948,2024-09-18,2024-09-18,"Producer Price Index by Commodity: Pulp, Paper, and Allied Products: Blankbooks, Binders, and Bookbinding Work (DISCONTINUED)",1990-01-01,2005-12-01,Monthly,M,Index Jun 1985=100,Index Jun 1985=100,Seasonally Adjusted,SA,2015-05-14 10:40:08-05:00,1,
WPS094801,2024-09-18,2024-09-18,"Producer Price Index by Commodity: Pulp, Paper, and Allied Products: Checkbooks, Blankbooks, Looseleaf Binders, and Devices (DISCONTINUED)",1990-01-01,2006-12-01,Monthly,M,Index Jun 1985=100,Index Jun 1985=100,Seasonally Adjusted,SA,2015-05-14 10:40:08-05:00,0,
WPS094802,2024-09-18,2024-09-18,"Producer Price Index by Commodity: Pulp, Paper, and Allied Products: Tradebinding and Related Work (DISCONTINUED)",1990-01-01,1990-12-01,Monthly,M,Index Dec 1985=100,Index Dec 1985=100,Seasonally Adjusted,SA,2015-05-14 10:40:07-05:00,1,
WPS0949,2024-09-18,2024-09-18,"Producer Price Index by Commodity: Pulp, Paper, and Allied Products: Services for the Printing Trade (DISCONTINUED)",1990-01-01,2006-12-01,Monthly,M,Index Jun 1985=100,Index Jun 1985=100,Seasonally Adjusted,SA,2015-05-14 10:40:07-05:00,0,
WPS094905,2024-09-18,2024-09-18,"Producer Price Index by Commodity: Pulp, Paper, and Allied Products: Prepress Services, Including Platemaking (DISCONTINUED)",2004-01-01,2006-12-01,Monthly,M,Index Dec 2003=100,Index Dec 2003=100,Seasonally Adjusted,SA,2015-05-14 10:40:07-05:00,1,
WPU09,2024-09-18,2024-09-18,"Producer Price Index by Commodity: Pulp, Paper, and Allied Products",1947-01-01,2024-08-01,Monthly,M,Index 1982=100,Index 1982=100,Not Seasonally Adjusted,NSA,2024-09-12 07:51:07-05:00,41,
WPU091,2024-09-18,2024-09-18,"Producer Price Index by Commodity: Pulp, Paper, and Allied Products: Pulp, Paper, and Products, Excluding Buildings Paper",1947-01-01,2024-08-01,Monthly,M,Index 1982=100,Index 1982=100,Not Seasonally Adjusted,NSA,2024-09-12 07:51:54-05:00,3,
WPU0911,2024-09-18,2024-09-18,"Producer Price Index by Commodity: Pulp, Paper, and Allied Products: Wood Pulp",1926-01-01,2024-08-01,Monthly,M,Index 1982=100,Index 1982=100,Not Seasonally Adjusted,NSA,2024-09-12 07:51:03-05:00,75,
WPU091105,2024-09-18,2024-09-18,"Producer Price Index by Commodity: Pulp, Paper, and Allied Products: Wood Pulp",2006-06-01,2024-08-01,Monthly,M,Index Jun 2006=100,Index Jun 2006=100,Not Seasonally Adjusted,NSA,2024-09-12 07:51:08-05:00,41,
WPU09110501,2024-09-18,2024-09-18,"Producer Price Index by Commodity: Pulp, Paper, and Allied Products: Wood Pulp",2006-06-01,2024-08-01,Monthly,M,Index Jun 2006=100,Index Jun 2006=100,Not Seasonally Adjusted,NSA,2024-09-12 07:51:11-05:00,32,
WPU0912,2024-09-18,2024-09-18,"Producer Price Index by Commodity: Pulp, Paper, and Allied Products: Recyclable Paper",1947-01-01,2024-08-01,Monthly,M,Index 1982=100,Index 1982=100,Not Seasonally Adjusted,NSA,2024-09-12 07:51:12-05:00,29,
WPU091201,2024-09-18,2024-09-18,"Producer Price Index by Commodity: Pulp, Paper, and Allied Products: News and Other Low Grade Recyclable Paper",1967-01-01,2024-07-01,Monthly,M,Index 1982=100,Index 1982=100,Not Seasonally Adjusted,NSA,2024-08-13 07:54:57-05:00,1,
WPU09120125,2024-09-18,2024-09-18,"Producer Price Index by Commodity: Pulp, Paper, and Allied Products: News and Other Low Grade Recyclable Paper",2006-06-01,2024-07-01,Monthly,M,Index Jun 2006=100,Index Jun 2006=100,Not Seasonally Adjusted,NSA,2024-08-13 07:51:53-05:00,3,
WPU091203,2024-09-18,2024-09-18,"Producer Price Index by Commodity: Pulp, Paper, and Allied Products: Corrugated Recyclable Paper",1967-01-01,2024-08-01,Monthly,M,Index 1982=100,Index 1982=100,Not Seasonally Adjusted,NSA,2024-09-12 07:51:34-05:00,9,
WPU09120325,2024-09-18,2024-09-18,"Producer Price Index by Commodity: Pulp, Paper, and Allied Products: Corrugated Recyclable Paper",2006-06-01,2024-08-01,Monthly,M,Index Jun 2006=100,Index Jun 2006=100,Not Seasonally Adjusted,NSA,2024-09-12 07:51:06-05:00,50,
WPU091207,2024-09-18,2024-09-18,"Producer Price Index by Commodity: Pulp, Paper, and Allied Products: High Grade Recyclable Paper (Including Pulp Substitutes and Deinking)",1986-12-01,2024-08-01,Monthly,M,Index Dec 1986=100,Index Dec 1986=100,Not Seasonally Adjusted,NSA,2024-09-12 07:52:42-05:00,3,
WPU09120725,2024-09-18,2024-09-18,"Producer Price Index by Commodity: Pulp, Paper, and Allied Products: High Grade Recyclable (Including Pulp Substitutes and Deinking)",2006-06-01,2024-08-01,Monthly,M,Index Jun 2006=100,Index Jun 2006=100,Not Seasonally Adjusted,NSA,2024-09-12 07:52:42-05:00,4,
WPU0913,2024-09-18,2024-09-18,"Producer Price Index by Commodity: Pulp, Paper, and Allied Products: Paper",1926-01-01,2024-08-01,Monthly,M,Index 1982=100,Index 1982=100,Not Seasonally Adjusted,NSA,2024-09-12 07:51:12-05:00,24,
WPU091301,2024-09-18,2024-09-18,"Producer Price Index by Commodity: Pulp, Paper, and Allied Products: Writing and Printing Papers",1947-01-01,2024-08-01,Monthly,M,Index 1982=100,Index 1982=100,Not Seasonally Adjusted,NSA,2024-09-12 07:51:08-05:00,39,
WPU09130101,2024-09-18,2024-09-18,"Producer Price Index by Commodity: Pulp, Paper, and Allied Products: Ground Wood Paper, Uncoated",1999-12-01,2016-06-01,Monthly,M,Index Dec 1999=100,Index Dec 1999=100,Not Seasonally Adjusted,NSA,2016-11-16 10:11:06-06:00,3,
WPU09130119,2024-09-18,2024-09-18,"Producer Price Index by Commodity: Pulp, Paper, and Allied Products: Bleached Bristol, Clay-Coated, Uncoated, and Industrial Converted Paper",2011-12-01,2024-08-01,Monthly,M,Index Dec 2011=100,Index Dec 2011=100,Not Seasonally Adjusted,NSA,2024-09-12 07:51:29-05:00,12,
WPU09130120,2024-09-18,2024-09-18,"Producer Price Index by Commodity: Pulp, Paper, and Allied Products: Printing Paper, Coated at Establishments Other Than Where Paper Was Produced",2011-12-01,2023-05-01,Monthly,M,Index Dec 2011=100,Index Dec 2011=100,Not Seasonally Adjusted,NSA,2023-06-14 07:51:36-05:00,10,
WPU091302,2024-09-18,2024-09-18,"Producer Price Index by Commodity: Pulp, Paper, and Allied Products: Newsprint",1971-01-01,2024-08-01,Monthly,M,Index 1982=100,Index 1982=100,Not Seasonally Adjusted,NSA,2024-09-12 07:51:21-05:00,20,
WPU09130291,2024-09-18,2024-09-18,"Producer Price Index by Commodity: Pulp, Paper, and Allied Products: Newsprint",1947-01-01,2024-08-01,Monthly,M,Index 1982=100,Index 1982=100,Not Seasonally Adjusted,NSA,2024-09-12 07:52:42-05:00,4,
WPU091303,2024-09-18,2024-09-18,"Producer Price Index by Commodity: Pulp, Paper, and Allied Products: Packaging and Industrial Converting Paper",1981-06-01,2024-08-01,Monthly,M,Index 1982=100,Index 1982=100,Not Seasonally Adjusted,NSA,2024-09-12 07:51:09-05:00,36,
WPU09130306,2024-09-18,2024-09-18,"Producer Price Index by Commodity: Pulp, Paper, and Allied Products: Paper, Construction",2011-12-01,2018-12-01,Monthly,M,Index Dec 2011=100,Index Dec 2011=100,Not Seasonally Adjusted,NSA,2019-01-15 08:03:56-06:00,1,
WPU09130321,2024-09-18,2024-09-18,"Producer Price Index by Commodity: Pulp, Paper, and Allied Products: Coated and Laminated Single and Multi-Web Paper",1987-12-01,2024-08-01,Monthly,M,Index Dec 1987=100,Index Dec 1987=100,Not Seasonally Adjusted,NSA,2024-09-12 07:51:45-05:00,5,
WPU091303211,2024-09-18,2024-09-18,"Producer Price Index by Commodity: Pulp, Paper, and Allied Products: Single-Web Paper, Rolls and Sheets, Including Waxed, for Flexible Packaging Uses",2011-12-01,2024-08-01,Monthly,M,Index Dec 2011=100,Index Dec 2011=100,Not Seasonally Adjusted,NSA,2024-09-12 07:51:54-05:00,3,
WPU091303213,2024-09-18,2024-09-18,"Producer Price Index by Commodity: Pulp, Paper, and Allied Products: Multiweb Laminated Rolls and Sheets, Except Foil, for Flexible Packaging Uses",2011-12-01,2024-08-01,Monthly,M,Index Dec 2011=100,Index Dec 2011=100,Not Seasonally Adjusted,NSA,2024-09-12 07:57:48-05:00,1,
WPU09130322,2024-09-18,2024-09-18,"Producer Price Index by Commodity: Pulp, Paper, and Allied Products: Coated and Laminated Single and Multi-Web Film",1987-12-01,2024-08-01,Monthly,M,Index Dec 1987=100,Index Dec 1987=100,Not Seasonally Adjusted,NSA,2024-09-12 07:52:59-05:00,3,
