id,realtime_start,realtime_end,title,observation_start,observation_end,frequency,frequency_short,units,units_short,seasonal_adjustment,seasonal_adjustment_short,last_updated,popularity,notes
ENUC219430010,2024-09-18,2024-09-18,"Total Quarterly Wages in Fajardo, PR (MSA) (DISCONTINUED)",1990-01-01,2012-10-01,Quarterly,Q,Dollars,$,Not Seasonally Adjusted,NSA,2015-09-04 06:30:57-05:00,0,"The data were retrieved from the BLS API on the ""Updated"" date referenced above the graph. BLS.gov cannot vouch for the data or analyses derived from these data after the data have been retrieved from BLS.gov. """
ENUC219430010SA,2024-09-18,2024-09-18,"Total Quarterly Wages in Fajardo, PR (MSA) (DISCONTINUED)",1990-01-01,2012-10-01,Quarterly,Q,Dollars,$,Seasonally Adjusted,SA,2015-09-15 14:04:53-05:00,1,"The data were retrieved from the BLS API on the ""Updated"" date referenced above the graph. BLS.gov cannot vouch for the data or analyses derived from these data after the data have been retrieved from BLS.gov. """
PATENTCBSA121940,2024-09-18,2024-09-18,"U.S. Granted Utility Patents Originating in Fajardo, PR (MSA)",2000-01-01,2015-01-01,Annual,A,Number,Number,Not Seasonally Adjusted,NSA,2021-04-06 12:31:35-05:00,1,Utility patents are patents for invention. Patent origin is determined by the residence of the first-named inventor.  See Explanation of Data (https://www.uspto.gov/web/offices/ac/ido/oeip/taf/cls_cbsa/explan_cls_cbsa.htm) and Types of Patent Applications and Proceedings (https://www.uspto.gov/patents/basics/types-patent-applications/design-patent-application-guide) for more information.
SMU72219400000000001,2024-09-18,2024-09-18,"All Employees: Total Nonfarm in Fajardo, PR (MSA) (DISCONTINUED)",1990-01-01,2014-12-01,Monthly,M,Thousands of Persons,Thous. of Persons,Not Seasonally Adjusted,NSA,2015-01-28 14:13:35-06:00,1,
SMU72219400000000001A,2024-09-18,2024-09-18,"All Employees: Total Nonfarm in Fajardo, PR (MSA) (DISCONTINUED)",1990-01-01,2013-01-01,Annual,A,Thousands of Persons,Thous. of Persons,Not Seasonally Adjusted,NSA,2014-03-24 19:11:10-05:00,0,
SMU72219400000000001SA,2024-09-18,2024-09-18,"All Employees: Total Nonfarm in Fajardo, PR (MSA) (DISCONTINUED)",1990-01-01,2014-12-01,Monthly,M,Thousands of Persons,Thous. of Persons,Seasonally Adjusted,SA,2015-01-28 14:13:35-06:00,1,The Federal Reserve Bank of St. Louis seasonally adjusts this series by using the 'x12' package from R with default parameter settings. The package uses the U.S. Bureau of the Census X-12-ARIMA Seasonal Adjustment Program. More information on the 'x12' package can be found at http://cran.r-project.org/web/packages/x12/x12.pdf. More information on X-12-ARIMA can be found at https://www.census.gov/srd/www/x13as/.
SMU72219400500000001,2024-09-18,2024-09-18,"All Employees: Total Private in Fajardo, PR (MSA) (DISCONTINUED)",1990-01-01,2014-12-01,Monthly,M,Thousands of Persons,Thous. of Persons,Not Seasonally Adjusted,NSA,2015-01-28 14:13:35-06:00,0,
SMU72219400500000001A,2024-09-18,2024-09-18,"All Employees: Total Private in Fajardo, PR (MSA) (DISCONTINUED)",1990-01-01,2013-01-01,Annual,A,Thousands of Persons,Thous. of Persons,Not Seasonally Adjusted,NSA,2014-03-24 19:11:10-05:00,1,
SMU72219400500000001SA,2024-09-18,2024-09-18,"All Employees: Total Private in Fajardo, PR (MSA) (DISCONTINUED)",1990-01-01,2014-12-01,Monthly,M,Thousands of Persons,Thous. of Persons,Seasonally Adjusted,SA,2015-01-28 14:13:34-06:00,0,The Federal Reserve Bank of St. Louis seasonally adjusts this series by using the 'x12' package from R with default parameter settings. The package uses the U.S. Bureau of the Census X-12-ARIMA Seasonal Adjustment Program. More information on the 'x12' package can be found at http://cran.r-project.org/web/packages/x12/x12.pdf. More information on X-12-ARIMA can be found at https://www.census.gov/srd/www/x13as/.
SMU72219400600000001,2024-09-18,2024-09-18,"All Employees: Goods Producing in Fajardo, PR (MSA) (DISCONTINUED)",1990-01-01,2014-12-01,Monthly,M,Thousands of Persons,Thous. of Persons,Not Seasonally Adjusted,NSA,2015-01-28 14:13:34-06:00,1,
