id,realtime_start,realtime_end,title,observation_start,observation_end,frequency,frequency_short,units,units_short,seasonal_adjustment,seasonal_adjustment_short,last_updated,popularity,notes
RGDPT2CNA625NUPN,2024-09-18,2024-09-18,Purchasing Power Parity Converted Gross Domestic Income (adjusted for Terms of Trade changes) for China,1952-01-01,2010-01-01,Annual,A,2005 International Dollars per Person,2005 International $ per Person,Not Seasonally Adjusted,NSA,2012-09-17 10:57:48-05:00,3,This data series refers to China Version 2. Two estimates are provided for China and their rationale is discussed in the Detailed Documentation. One estimate is based mostly on ICP 2005 and national growth statistics and is labeled China1. China1 does incorporate a productivity adjustment that has been applied to all countries in ICP 2005. China2 also adjusts for the urban character of its prices in ICP 2005 and also adjusts the growth rate.    For more information and proper citation see http://www.rug.nl/research/ggdc/data/pwt/pwt-7.1  Source Indicator: rgdptt
RGDPTTAEA625NUPN,2024-09-18,2024-09-18,Purchasing Power Parity Converted Gross Domestic Income (adjusted for Terms of Trade changes) for United Arab Emirates,1986-01-01,2010-01-01,Annual,A,2005 International Dollars per Person,2005 International $ per Person,Not Seasonally Adjusted,NSA,2012-09-17 11:55:01-05:00,1,For more information and proper citation see http://www.rug.nl/research/ggdc/data/pwt/pwt-7.1  Source Indicator: rgdptt
RGDPTTAFA625NUPN,2024-09-18,2024-09-18,Purchasing Power Parity Converted Gross Domestic Income (adjusted for Terms of Trade changes) for Afghanistan,1970-01-01,2010-01-01,Annual,A,2005 International Dollars per Person,2005 International $ per Person,Not Seasonally Adjusted,NSA,2012-09-17 11:27:07-05:00,1,For more information and proper citation see http://www.rug.nl/research/ggdc/data/pwt/pwt-7.1  Source Indicator: rgdptt
RGDPTTAGA625NUPN,2024-09-18,2024-09-18,Purchasing Power Parity Converted Gross Domestic Income (adjusted for Terms of Trade changes) for Antigua and Barbuda,1970-01-01,2010-01-01,Annual,A,2005 International Dollars per Person,2005 International $ per Person,Not Seasonally Adjusted,NSA,2012-09-17 10:16:59-05:00,1,For more information and proper citation see http://www.rug.nl/research/ggdc/data/pwt/pwt-7.1  Source Indicator: rgdptt
RGDPTTALA625NUPN,2024-09-18,2024-09-18,Purchasing Power Parity Converted Gross Domestic Income (adjusted for Terms of Trade changes) for Albania,1970-01-01,2010-01-01,Annual,A,2005 International Dollars per Person,2005 International $ per Person,Not Seasonally Adjusted,NSA,2012-09-17 10:06:14-05:00,1,For more information and proper citation see http://www.rug.nl/research/ggdc/data/pwt/pwt-7.1  Source Indicator: rgdptt
RGDPTTAMA625NUPN,2024-09-18,2024-09-18,Purchasing Power Parity Converted Gross Domestic Income (adjusted for Terms of Trade changes) for Armenia,1993-01-01,2010-01-01,Annual,A,2005 International Dollars per Person,2005 International $ per Person,Not Seasonally Adjusted,NSA,2012-08-31 14:28:22-05:00,1,For more information and proper citation see http://www.rug.nl/research/ggdc/data/pwt/pwt-7.1  Source Indicator: rgdptt
RGDPTTAOA625NUPN,2024-09-18,2024-09-18,Purchasing Power Parity Converted Gross Domestic Income (adjusted for Terms of Trade changes) for Angola,1970-01-01,2010-01-01,Annual,A,2005 International Dollars per Person,2005 International $ per Person,Not Seasonally Adjusted,NSA,2012-08-31 14:17:27-05:00,1,For more information and proper citation see http://www.rug.nl/research/ggdc/data/pwt/pwt-7.1  Source Indicator: rgdptt
RGDPTTARA625NUPN,2024-09-18,2024-09-18,Purchasing Power Parity Converted Gross Domestic Income (adjusted for Terms of Trade changes) for Argentina,1950-01-01,2010-01-01,Annual,A,2005 International Dollars per Person,2005 International $ per Person,Not Seasonally Adjusted,NSA,2012-09-17 10:47:02-05:00,1,For more information and proper citation see http://www.rug.nl/research/ggdc/data/pwt/pwt-7.1  Source Indicator: rgdptt
RGDPTTATA625NUPN,2024-09-18,2024-09-18,Purchasing Power Parity Converted Gross Domestic Income (adjusted for Terms of Trade changes) for Austria,1950-01-01,2010-01-01,Annual,A,2005 International Dollars per Person,2005 International $ per Person,Not Seasonally Adjusted,NSA,2012-09-17 11:17:32-05:00,1,For more information and proper citation see http://www.rug.nl/research/ggdc/data/pwt/pwt-7.1  Source Indicator: rgdptt
RGDPTTAUA625NUPN,2024-09-18,2024-09-18,Purchasing Power Parity Converted Gross Domestic Income (adjusted for Terms of Trade changes) for Australia,1950-01-01,2010-01-01,Annual,A,2005 International Dollars per Person,2005 International $ per Person,Not Seasonally Adjusted,NSA,2012-09-17 10:06:49-05:00,1,For more information and proper citation see http://www.rug.nl/research/ggdc/data/pwt/pwt-7.1  Source Indicator: rgdptt
