id,realtime_start,realtime_end,title,observation_start,observation_end,frequency,frequency_short,units,units_short,seasonal_adjustment,seasonal_adjustment_short,last_updated,popularity,notes
WPS08,2024-09-18,2024-09-18,Producer Price Index by Commodity: Lumber and Wood Products (DISCONTINUED),1967-01-01,1974-12-01,Monthly,M,Index 1982=100,Index 1982=100,Seasonally Adjusted,SA,2015-05-14 10:42:31-05:00,1,
WPS081,2024-09-18,2024-09-18,Producer Price Index by Commodity: Lumber and Wood Products: Lumber,1967-01-01,2024-08-01,Monthly,M,Index 1982=100,Index 1982=100,Seasonally Adjusted,SA,2024-09-12 07:53:06-05:00,43,
WPS0811,2024-09-18,2024-09-18,Producer Price Index by Commodity: Lumber and Wood Products: Softwood Lumber,1975-01-01,2024-08-01,Monthly,M,Index 1982=100,Index 1982=100,Seasonally Adjusted,SA,2024-09-12 07:53:08-05:00,23,
WPS081105,2024-09-18,2024-09-18,Producer Price Index by Commodity: Lumber and Wood Products: Softwood Cut Stock and Dimension,1990-01-01,2024-08-01,Monthly,M,Index 1982=100,Index 1982=100,Seasonally Adjusted,SA,2024-09-12 07:53:24-05:00,5,
WPS081106,2024-09-18,2024-09-18,"Producer Price Index by Commodity: Lumber and Wood Products: Softwood Lumber, Not Edge Worked",2006-01-01,2024-08-01,Monthly,M,Index Dec 2003=100,Index Dec 2003=100,Seasonally Adjusted,SA,2024-09-12 07:58:30-05:00,1,
WPS0812,2024-09-18,2024-09-18,Producer Price Index by Commodity: Lumber and Wood Products: Hardwood Lumber (DISCONTINUED),1975-01-01,2003-12-01,Monthly,M,Index 1982=100,Index 1982=100,Seasonally Adjusted,SA,2015-05-14 10:42:30-05:00,1,
WPS081203,2024-09-18,2024-09-18,Producer Price Index by Commodity: Lumber and Wood Products: Hardwood Cut Stock and Dimension (DISCONTINUED),1994-01-01,1996-12-01,Monthly,M,Index 1982=100,Index 1982=100,Seasonally Adjusted,SA,2015-05-14 10:42:28-05:00,1,
WPS081205,2024-09-18,2024-09-18,"Producer Price Index by Commodity: Lumber and Wood Products: Hardwood Lumber, Not Edge Worked (DISCONTINUED)",2004-01-01,2008-12-01,Monthly,M,Index Dec 2003=100,Index Dec 2003=100,Seasonally Adjusted,SA,2015-05-14 10:42:28-05:00,1,
WPS081206,2024-09-18,2024-09-18,"Producer Price Index by Commodity: Lumber and Wood Products: Hardwood Lumber, Made from Purchased Lumber",2004-01-01,2010-12-01,Monthly,M,Index Dec 2003=100,Index Dec 2003=100,Seasonally Adjusted,SA,2016-02-17 11:47:11-06:00,0,
WPS082,2024-09-18,2024-09-18,Producer Price Index by Commodity: Lumber and Wood Products: Millwork,1967-01-01,2024-08-01,Monthly,M,Index 1982=100,Index 1982=100,Seasonally Adjusted,SA,2024-09-12 07:58:29-05:00,1,
WPS0821,2024-09-18,2024-09-18,Producer Price Index by Commodity: Lumber and Wood Products: General Millwork,1975-01-01,2024-08-01,Monthly,M,Index 1982=100,Index 1982=100,Seasonally Adjusted,SA,2024-09-12 07:58:29-05:00,1,
WPS082101,2024-09-18,2024-09-18,Producer Price Index by Commodity: Lumber and Wood Products: General Millwork,1990-01-01,2024-08-01,Monthly,M,Index 1982=100,Index 1982=100,Seasonally Adjusted,SA,2024-09-12 07:58:29-05:00,1,
