id,realtime_start,realtime_end,title,observation_start,observation_end,frequency,frequency_short,units,units_short,seasonal_adjustment,seasonal_adjustment_short,last_updated,popularity,notes
PPIENG,2024-09-18,2024-09-18,Producer Price Index by Commodity: Fuels and Related Products and Power,1926-01-01,2024-08-01,Monthly,M,Index 1982=100,Index 1982=100,Not Seasonally Adjusted,NSA,2024-09-12 07:52:13-05:00,26,
WPS05,2024-09-18,2024-09-18,Producer Price Index by Commodity: Fuels and Related Products and Power (DISCONTINUED),1967-01-01,1972-12-01,Monthly,M,Index 1982=100,Index 1982=100,Seasonally Adjusted,SA,2015-05-14 10:43:05-05:00,1,
WPS051,2024-09-18,2024-09-18,Producer Price Index by Commodity: Fuels and Related Products and Power: Coal,1967-01-01,2018-12-01,Monthly,M,Index 1982=100,Index 1982=100,Seasonally Adjusted,SA,2024-02-15 13:24:08-06:00,26,
WPS0511,2024-09-18,2024-09-18,Producer Price Index by Commodity: Fuels and Related Products and Power: Anthracite,1975-01-01,2022-12-01,Monthly,M,Index 1982=100,Index 1982=100,Seasonally Adjusted,SA,2023-02-15 14:30:17-06:00,2,
WPS051101,2024-09-18,2024-09-18,Producer Price Index by Commodity: Fuels and Related Products and Power: Prepared Anthracite Shipped,1975-01-01,2022-12-01,Monthly,M,Index 1982=100,Index 1982=100,Seasonally Adjusted,SA,2023-02-15 14:30:17-06:00,2,
WPS0512,2024-09-18,2024-09-18,Producer Price Index by Commodity: Fuels and Related Products and Power: Bituminous Coal and Lignite,1975-01-01,2017-12-01,Monthly,M,Index 1982=100,Index 1982=100,Seasonally Adjusted,SA,2023-02-15 14:29:44-06:00,1,
WPS051208,2024-09-18,2024-09-18,Producer Price Index by Commodity: Fuels and Related Products and Power: Unprepared Bituminous Coal and Lignite (Utility Sold),1990-01-01,2013-12-01,Monthly,M,Index 1982=100,Index 1982=100,Seasonally Adjusted,SA,2019-02-12 11:04:58-06:00,1,
WPS051209,2024-09-18,2024-09-18,Producer Price Index by Commodity: Fuels and Related Products and Power: Prepared Bituminous Coal and Lignite (Utility Sold),2002-01-01,2017-12-01,Monthly,M,Index Dec 2001=100,Index Dec 2001=100,Seasonally Adjusted,SA,2023-02-15 14:30:17-06:00,1,
WPS0532,2024-09-18,2024-09-18,Producer Price Index by Commodity: Fuels and Related Products and Power: Liquefied Petroleum Gas (DISCONTINUED),1973-01-01,1990-12-01,Monthly,M,Index 1982=100,Index 1982=100,Seasonally Adjusted,SA,2015-05-14 10:43:01-05:00,1,
WPS054,2024-09-18,2024-09-18,Producer Price Index by Commodity: Fuels and Related Products and Power: Electric Power,1973-01-01,2024-08-01,Monthly,M,Index 1982=100,Index 1982=100,Seasonally Adjusted,SA,2024-09-12 07:53:24-05:00,2,
