id,realtime_start,realtime_end,title,observation_start,observation_end,frequency,frequency_short,units,units_short,seasonal_adjustment,seasonal_adjustment_short,last_updated,popularity,notes
A760RC1A027NBEA,2024-09-18,2024-09-18,Net government investment: Structures,1929-01-01,2023-01-01,Annual,A,Billions of Dollars,Bil. of $,Not Seasonally Adjusted,NSA,2024-03-28 07:58:10-05:00,1,"BEA Account Code: A760RC  For more information about this series, please see http://www.bea.gov/national/."
A760RC1Q027SBEA,2024-09-18,2024-09-18,Government consumption expenditures and gross investment: Gross investment: Equipment and software: Gross investment: Structures,1947-01-01,2024-04-01,Quarterly,Q,Billions of Dollars,Bil. of $,Seasonally Adjusted Annual Rate,SAAR,2024-08-29 10:59:32-05:00,1,"BEA Account Code: A760RC  For more information about this series, please see http://www.bea.gov/national/."
A760RL1A225NBEA,2024-09-18,2024-09-18,Real Government Gross Investment: Structures,1930-01-01,2023-01-01,Annual,A,Percent Change from Preceding Period,% Chg. from Preceding Period,Not Seasonally Adjusted,NSA,2024-03-28 07:58:10-05:00,1,"BEA Account Code: A760RL  For more information about this series, please see http://www.bea.gov/national/."
A760RL1Q225SBEA,2024-09-18,2024-09-18,Real Government Gross Investment: Structures,1947-04-01,2024-04-01,Quarterly,Q,Percent Change from Preceding Period,% Chg. from Preceding Period,Seasonally Adjusted Annual Rate,SAAR,2024-08-29 10:59:32-05:00,2,"BEA Account Code: A760RL  For more information about this series, please see http://www.bea.gov/national/."
A760RX1A020NBEA,2024-09-18,2024-09-18,Real net government investment: Structures,2002-01-01,2023-01-01,Annual,A,Billions of Chained 2017 Dollars,Bil. of Chn. 2017 $,Not Seasonally Adjusted,NSA,2024-03-28 07:58:10-05:00,1,"BEA Account Code: A760RX  For more information about this series, please see http://www.bea.gov/national/."
A760RX1Q020SBEA,2024-09-18,2024-09-18,Real government consumption expenditures and gross investment: Gross investment: Equipment and software: Gross investment: Structures,2007-01-01,2024-04-01,Quarterly,Q,Billions of Chained 2017 Dollars,Bil. of Chn. 2017 $,Seasonally Adjusted Annual Rate,SAAR,2024-08-29 10:59:32-05:00,1,"BEA Account Code: A760RX  For more information about this series, please see http://www.bea.gov/national/."
A782RC1A027NBEA,2024-09-18,2024-09-18,Gross government investment,1929-01-01,2023-01-01,Annual,A,Billions of Dollars,Bil. of $,Not Seasonally Adjusted,NSA,2024-03-28 07:58:09-05:00,2,"BEA Account Code: A782RC  For more information about this series, please see http://www.bea.gov/national/."
A782RC1Q027SBEA,2024-09-18,2024-09-18,Gross government investment,1947-01-01,2024-04-01,Quarterly,Q,Billions of Dollars,Bil. of $,Seasonally Adjusted Annual Rate,SAAR,2024-08-29 10:58:16-05:00,14,"BEA Account Code: A782RC  For more information about this series, please see http://www.bea.gov/national/."
A782RL1A225NBEA,2024-09-18,2024-09-18,Real Government Gross Investment,1930-01-01,2023-01-01,Annual,A,Percent Change from Preceding Period,% Chg. from Preceding Period,Not Seasonally Adjusted,NSA,2024-03-28 07:58:09-05:00,1,"BEA Account Code: A782RL  For more information about this series, please see http://www.bea.gov/national/."
A782RL1Q225SBEA,2024-09-18,2024-09-18,Real Government Gross Investment,1947-04-01,2024-04-01,Quarterly,Q,Percent Change from Preceding Period,% Chg. from Preceding Period,Seasonally Adjusted Annual Rate,SAAR,2024-08-29 10:59:31-05:00,1,"BEA Account Code: A782RL  For more information about this series, please see http://www.bea.gov/national/."
A782RX1A020NBEA,2024-09-18,2024-09-18,Real gross government investment,1967-01-01,2023-01-01,Annual,A,Billions of Chained 2017 Dollars,Bil. of Chn. 2017 $,Not Seasonally Adjusted,NSA,2024-03-28 07:58:09-05:00,1,"BEA Account Code: A782RX  For more information about this series, please see http://www.bea.gov/national/."
A782RX1Q020SBEA,2024-09-18,2024-09-18,Real government consumption expenditures and gross investment: Gross investment: Equipment and software,2007-01-01,2024-04-01,Quarterly,Q,Billions of Chained 2017 Dollars,Bil. of Chn. 2017 $,Seasonally Adjusted Annual Rate,SAAR,2024-08-29 10:58:24-05:00,4,"BEA Account Code: A782RX  For more information about this series, please see http://www.bea.gov/national/."
A787RC1A027NBEA,2024-09-18,2024-09-18,Gross government investment: Federal,1929-01-01,2023-01-01,Annual,A,Billions of Dollars,Bil. of $,Not Seasonally Adjusted,NSA,2024-03-28 07:58:09-05:00,1,"BEA Account Code: A787RC  For more information about this series, please see http://www.bea.gov/national/."
A787RC1Q027SBEA,2024-09-18,2024-09-18,Gross government investment: Federal,1947-01-01,2024-04-01,Quarterly,Q,Billions of Dollars,Bil. of $,Seasonally Adjusted Annual Rate,SAAR,2024-08-29 10:58:20-05:00,4,"BEA Account Code: A787RC  For more information about this series, please see http://www.bea.gov/national/."
A787RL1A225NBEA,2024-09-18,2024-09-18,Real Government Gross Investment: Federal: Gross Investment,1930-01-01,2023-01-01,Annual,A,Percent Change from Preceding Period,% Chg. from Preceding Period,Not Seasonally Adjusted,NSA,2024-02-28 07:58:00-06:00,1,"BEA Account Code: A787RL  For more information about this series, please see http://www.bea.gov/national/."
A787RL1Q225SBEA,2024-09-18,2024-09-18,Real Government Gross Investment: Federal: Gross Investment,1947-04-01,2024-04-01,Quarterly,Q,Percent Change from Preceding Period,% Chg. from Preceding Period,Seasonally Adjusted Annual Rate,SAAR,2024-08-29 10:58:24-05:00,2,"BEA Account Code: A787RL  For more information about this series, please see http://www.bea.gov/national/."
A788RL1A225NBEA,2024-09-18,2024-09-18,Real Government Gross Investment: Federal: National Defense: Gross Investment,1930-01-01,2023-01-01,Annual,A,Percent Change from Preceding Period,% Chg. from Preceding Period,Not Seasonally Adjusted,NSA,2024-01-25 08:02:00-06:00,1,"BEA Account Code: A788RL  For more information about this series, please see http://www.bea.gov/national/."
A788RL1Q225SBEA,2024-09-18,2024-09-18,Real Government Gross Investment: Federal: National Defense: Gross Investment,1947-04-01,2024-04-01,Quarterly,Q,Percent Change from Preceding Period,% Chg. from Preceding Period,Seasonally Adjusted Annual Rate,SAAR,2024-08-29 10:59:31-05:00,1,"BEA Account Code: A788RL  For more information about this series, please see http://www.bea.gov/national/."
A798RL1A225NBEA,2024-09-18,2024-09-18,Real Government Gross Investment: Federal: Nondefense: Gross Investment,1930-01-01,2023-01-01,Annual,A,Percent Change from Preceding Period,% Chg. from Preceding Period,Not Seasonally Adjusted,NSA,2024-02-28 07:58:00-06:00,1,"BEA Account Code: A798RL  For more information about this series, please see http://www.bea.gov/national/."
A798RL1Q225SBEA,2024-09-18,2024-09-18,Real Government Gross Investment: Federal: Nondefense: Gross Investment,1947-04-01,2024-04-01,Quarterly,Q,Percent Change from Preceding Period,% Chg. from Preceding Period,Seasonally Adjusted Annual Rate,SAAR,2024-08-29 10:59:30-05:00,1,"BEA Account Code: A798RL  For more information about this series, please see http://www.bea.gov/national/."
A799RC1A027NBEA,2024-09-18,2024-09-18,Gross government investment: State and local,1929-01-01,2023-01-01,Annual,A,Billions of Dollars,Bil. of $,Not Seasonally Adjusted,NSA,2024-03-28 07:58:08-05:00,5,"BEA Account Code: A799RC  For more information about this series, please see http://www.bea.gov/national/."
