id,realtime_start,realtime_end,title,observation_start,observation_end,frequency,frequency_short,units,units_short,seasonal_adjustment,seasonal_adjustment_short,last_updated,popularity,notes
CP0800ATM086NEST,2024-09-18,2024-09-18,Harmonized Index of Consumer Prices: Communications for Austria,1996-01-01,2024-07-01,Monthly,M,Index 2015=100,Index 2015=100,Not Seasonally Adjusted,NSA,2024-08-20 07:11:23-05:00,1,"The Harmonized Index of Consumer Prices category ""Communications (08)"" is a classification of services.  The category, Communications (07), contains Postal Services (08.1), and Telephone and Telefax Equipment (08.2), and Telephone and Telefax Services (08.3) categories and all subcategories therein.  Information provided in the notes pertaining to HICP classifications can be found from the source at: http://ec.europa.eu/eurostat/cache/metadata/en/prc_hicp_esms.htm.  Copyright, European Union, 1995-2016, http://ec.europa.eu/geninfo/legal_notices_en.htm#copyright."
CP0800BEM086NEST,2024-09-18,2024-09-18,Harmonized Index of Consumer Prices: Communications for Belgium,1996-01-01,2024-07-01,Monthly,M,Index 2015=100,Index 2015=100,Not Seasonally Adjusted,NSA,2024-08-20 07:11:23-05:00,1,"The Harmonized Index of Consumer Prices category ""Communications (08)"" is a classification of services.  The category, Communications (07), contains Postal Services (08.1), and Telephone and Telefax Equipment (08.2), and Telephone and Telefax Services (08.3) categories and all subcategories therein.  Information provided in the notes pertaining to HICP classifications can be found from the source at: http://ec.europa.eu/eurostat/cache/metadata/en/prc_hicp_esms.htm.  Copyright, European Union, 1995-2016, http://ec.europa.eu/geninfo/legal_notices_en.htm#copyright."
CP0800BGM086NEST,2024-09-18,2024-09-18,Harmonized Index of Consumer Prices: Communications for Bulgaria,1996-12-01,2024-07-01,Monthly,M,Index 2015=100,Index 2015=100,Not Seasonally Adjusted,NSA,2024-08-20 07:11:23-05:00,1,"The Harmonized Index of Consumer Prices category ""Communications (08)"" is a classification of services.  The category, Communications (07), contains Postal Services (08.1), and Telephone and Telefax Equipment (08.2), and Telephone and Telefax Services (08.3) categories and all subcategories therein.  Information provided in the notes pertaining to HICP classifications can be found from the source at: http://ec.europa.eu/eurostat/cache/metadata/en/prc_hicp_esms.htm.  Copyright, European Union, 1995-2016, http://ec.europa.eu/geninfo/legal_notices_en.htm#copyright."
CP0800CHM086NEST,2024-09-18,2024-09-18,Harmonized Index of Consumer Prices: Communications for Switzerland,2004-12-01,2024-07-01,Monthly,M,Index 2015=100,Index 2015=100,Not Seasonally Adjusted,NSA,2024-08-20 07:14:05-05:00,0,"The Harmonized Index of Consumer Prices category ""Communications (08)"" is a classification of services.  The category, Communications (07), contains Postal Services (08.1), and Telephone and Telefax Equipment (08.2), and Telephone and Telefax Services (08.3) categories and all subcategories therein.  Information provided in the notes pertaining to HICP classifications can be found from the source at: http://ec.europa.eu/eurostat/cache/metadata/en/prc_hicp_esms.htm.  Copyright, European Union, 1995-2016, http://ec.europa.eu/geninfo/legal_notices_en.htm#copyright."
CP0800CYM086NEST,2024-09-18,2024-09-18,Harmonized Index of Consumer Prices: Communications for Cyprus,1996-01-01,2024-07-01,Monthly,M,Index 2015=100,Index 2015=100,Not Seasonally Adjusted,NSA,2024-08-20 07:11:41-05:00,1,"The Harmonized Index of Consumer Prices category ""Communications (08)"" is a classification of services.  The category, Communications (07), contains Postal Services (08.1), and Telephone and Telefax Equipment (08.2), and Telephone and Telefax Services (08.3) categories and all subcategories therein.  Information provided in the notes pertaining to HICP classifications can be found from the source at: http://ec.europa.eu/eurostat/cache/metadata/en/prc_hicp_esms.htm.  Copyright, European Union, 1995-2016, http://ec.europa.eu/geninfo/legal_notices_en.htm#copyright."
CP0800CZM086NEST,2024-09-18,2024-09-18,Harmonized Index of Consumer Prices: Communications for Czech Republic,1996-01-01,2024-07-01,Monthly,M,Index 2015=100,Index 2015=100,Not Seasonally Adjusted,NSA,2024-08-20 07:11:41-05:00,1,"The Harmonized Index of Consumer Prices category ""Communications (08)"" is a classification of services.  The category, Communications (07), contains Postal Services (08.1), and Telephone and Telefax Equipment (08.2), and Telephone and Telefax Services (08.3) categories and all subcategories therein.  Information provided in the notes pertaining to HICP classifications can be found from the source at: http://ec.europa.eu/eurostat/cache/metadata/en/prc_hicp_esms.htm.  Copyright, European Union, 1995-2016, http://ec.europa.eu/geninfo/legal_notices_en.htm#copyright."
CP0800DEM086NEST,2024-09-18,2024-09-18,Harmonized Index of Consumer Prices: Communications for Germany (including former GDR from 1991),1996-01-01,2024-07-01,Monthly,M,Index 2015=100,Index 2015=100,Not Seasonally Adjusted,NSA,2024-08-20 07:11:41-05:00,1,"The Harmonized Index of Consumer Prices category ""Communications (08)"" is a classification of services.  The category, Communications (07), contains Postal Services (08.1), and Telephone and Telefax Equipment (08.2), and Telephone and Telefax Services (08.3) categories and all subcategories therein.  Information provided in the notes pertaining to HICP classifications can be found from the source at: http://ec.europa.eu/eurostat/cache/metadata/en/prc_hicp_esms.htm.  Copyright, European Union, 1995-2016, http://ec.europa.eu/geninfo/legal_notices_en.htm#copyright."
CP0800DKM086NEST,2024-09-18,2024-09-18,Harmonized Index of Consumer Prices: Communications for Denmark,1996-01-01,2024-07-01,Monthly,M,Index 2015=100,Index 2015=100,Not Seasonally Adjusted,NSA,2024-08-20 07:11:41-05:00,1,"The Harmonized Index of Consumer Prices category ""Communications (08)"" is a classification of services.  The category, Communications (07), contains Postal Services (08.1), and Telephone and Telefax Equipment (08.2), and Telephone and Telefax Services (08.3) categories and all subcategories therein.  Information provided in the notes pertaining to HICP classifications can be found from the source at: http://ec.europa.eu/eurostat/cache/metadata/en/prc_hicp_esms.htm.  Copyright, European Union, 1995-2016, http://ec.europa.eu/geninfo/legal_notices_en.htm#copyright."
CP0800E3CCM086NEST,2024-09-18,2024-09-18,"Harmonized Index of Consumer Prices: Communications for European Economic Area (EEA18-2004, EEA28-2006, EEA30)",1996-01-01,2024-07-01,Monthly,M,Index 2015=100,Index 2015=100,Not Seasonally Adjusted,NSA,2024-08-20 07:11:40-05:00,1,"The Harmonized Index of Consumer Prices category ""Communications (08)"" is a classification of services.  The category, Communications (07), contains Postal Services (08.1), and Telephone and Telefax Equipment (08.2), and Telephone and Telefax Services (08.3) categories and all subcategories therein.  Information provided in the notes pertaining to HICP classifications can be found from the source at: http://ec.europa.eu/eurostat/cache/metadata/en/prc_hicp_esms.htm.  Copyright, European Union, 1995-2016, http://ec.europa.eu/geninfo/legal_notices_en.htm#copyright."
CP0800EEM086NEST,2024-09-18,2024-09-18,Harmonized Index of Consumer Prices: Communications for Estonia,1996-01-01,2024-07-01,Monthly,M,Index 2015=100,Index 2015=100,Not Seasonally Adjusted,NSA,2024-08-20 07:11:40-05:00,1,"The Harmonized Index of Consumer Prices category ""Communications (08)"" is a classification of services.  The category, Communications (07), contains Postal Services (08.1), and Telephone and Telefax Equipment (08.2), and Telephone and Telefax Services (08.3) categories and all subcategories therein.  Information provided in the notes pertaining to HICP classifications can be found from the source at: http://ec.europa.eu/eurostat/cache/metadata/en/prc_hicp_esms.htm.  Copyright, European Union, 1995-2016, http://ec.europa.eu/geninfo/legal_notices_en.htm#copyright."
