id,realtime_start,realtime_end,title,observation_start,observation_end,frequency,frequency_short,units,units_short,seasonal_adjustment,seasonal_adjustment_short,last_updated,popularity,notes
IIPASSEA,2024-09-18,2024-09-18,U.S. Assets Excluding Financial Derivatives,1976-01-01,2023-01-01,"Annual, End of Period",A,Millions of Dollars,Mil. of $,Not Seasonally Adjusted,NSA,2024-06-26 07:38:57-05:00,1,"As stated by the source, the IIP accounts are a statistical summary of the quarter-end value of accumulated stocks of U.S. assets and U.S. liabilities, as well as the value of the net international position of the United States. Separate statistics are available for the value of accumulated stocks of direct investment, portfolio investment, other investment, reserve assets, and financial derivatives. Changes in positions arise from financial transactions, asset valuation changes, and other changes in the volume of assets. Data from the IIP accounts are used in compiling national balance sheet statistics prepared by the Federal Reserve Board.(https://www.bea.gov/resources/methodologies/us-international-economic-accounts-concepts-methods)  For more information see http://www.bea.gov/international/concepts_methods.htm"
IIPASSEQ,2024-09-18,2024-09-18,U.S. Assets Excluding Financial Derivatives,2006-01-01,2024-01-01,"Quarterly, End of Period",Q,Millions of Dollars,Mil. of $,Not Seasonally Adjusted,NSA,2024-06-26 07:38:57-05:00,1,"As stated by the source, the IIP accounts are a statistical summary of the quarter-end value of accumulated stocks of U.S. assets and U.S. liabilities, as well as the value of the net international position of the United States. Separate statistics are available for the value of accumulated stocks of direct investment, portfolio investment, other investment, reserve assets, and financial derivatives. Changes in positions arise from financial transactions, asset valuation changes, and other changes in the volume of assets. Data from the IIP accounts are used in compiling national balance sheet statistics prepared by the Federal Reserve Board.(https://www.bea.gov/resources/methodologies/us-international-economic-accounts-concepts-methods)  For more information see http://www.bea.gov/international/concepts_methods.htm"
IIPDIREAMVA,2024-09-18,2024-09-18,U.S. Assets: Direct Investment at Market Value,1976-01-01,2023-01-01,"Annual, End of Period",A,Millions of Dollars,Mil. of $,Not Seasonally Adjusted,NSA,2024-06-26 07:38:57-05:00,1,"As stated by the source, the IIP accounts are a statistical summary of the quarter-end value of accumulated stocks of U.S. assets and U.S. liabilities, as well as the value of the net international position of the United States. Separate statistics are available for the value of accumulated stocks of direct investment, portfolio investment, other investment, reserve assets, and financial derivatives. Changes in positions arise from financial transactions, asset valuation changes, and other changes in the volume of assets. Data from the IIP accounts are used in compiling national balance sheet statistics prepared by the Federal Reserve Board.(https://www.bea.gov/resources/methodologies/us-international-economic-accounts-concepts-methods)  For more information see http://www.bea.gov/international/concepts_methods.htm"
IIPDIREAMVQ,2024-09-18,2024-09-18,U.S. Assets: Direct Investment at Market Value,2006-01-01,2024-01-01,"Quarterly, End of Period",Q,Millions of Dollars,Mil. of $,Not Seasonally Adjusted,NSA,2024-06-26 07:37:13-05:00,2,"As stated by the source, the IIP accounts are a statistical summary of the quarter-end value of accumulated stocks of U.S. assets and U.S. liabilities, as well as the value of the net international position of the United States. Separate statistics are available for the value of accumulated stocks of direct investment, portfolio investment, other investment, reserve assets, and financial derivatives. Changes in positions arise from financial transactions, asset valuation changes, and other changes in the volume of assets. Data from the IIP accounts are used in compiling national balance sheet statistics prepared by the Federal Reserve Board.(https://www.bea.gov/resources/methodologies/us-international-economic-accounts-concepts-methods)  For more information see http://www.bea.gov/international/concepts_methods.htm"
IIPDIRELMVA,2024-09-18,2024-09-18,U.S. Liabilities: Direct Investment at Market Value,1976-01-01,2023-01-01,"Annual, End of Period",A,Millions of Dollars,Mil. of $,Not Seasonally Adjusted,NSA,2024-06-26 07:38:58-05:00,1,"As stated by the source, the IIP accounts are a statistical summary of the quarter-end value of accumulated stocks of U.S. assets and U.S. liabilities, as well as the value of the net international position of the United States. Separate statistics are available for the value of accumulated stocks of direct investment, portfolio investment, other investment, reserve assets, and financial derivatives. Changes in positions arise from financial transactions, asset valuation changes, and other changes in the volume of assets. Data from the IIP accounts are used in compiling national balance sheet statistics prepared by the Federal Reserve Board.(https://www.bea.gov/resources/methodologies/us-international-economic-accounts-concepts-methods)  For more information see http://www.bea.gov/international/concepts_methods.htm"
IIPDIRELMVQ,2024-09-18,2024-09-18,U.S. Liabilities: Direct Investment at Market Value,2006-01-01,2024-01-01,"Quarterly, End of Period",Q,Millions of Dollars,Mil. of $,Not Seasonally Adjusted,NSA,2024-06-26 07:38:58-05:00,1,"As stated by the source, the IIP accounts are a statistical summary of the quarter-end value of accumulated stocks of U.S. assets and U.S. liabilities, as well as the value of the net international position of the United States. Separate statistics are available for the value of accumulated stocks of direct investment, portfolio investment, other investment, reserve assets, and financial derivatives. Changes in positions arise from financial transactions, asset valuation changes, and other changes in the volume of assets. Data from the IIP accounts are used in compiling national balance sheet statistics prepared by the Federal Reserve Board.(https://www.bea.gov/resources/methodologies/us-international-economic-accounts-concepts-methods)  For more information see http://www.bea.gov/international/concepts_methods.htm"
IIPFINAAGA,2024-09-18,2024-09-18,"U.S. Assets: Financial Derivatives Other Than Reserves, Gross Positive Fair Value",2005-01-01,2023-01-01,"Annual, End of Period",A,Millions of Dollars,Mil. of $,Not Seasonally Adjusted,NSA,2024-03-27 07:31:05-05:00,1,"As stated by the source, the IIP accounts are a statistical summary of the quarter-end value of accumulated stocks of U.S. assets and U.S. liabilities, as well as the value of the net international position of the United States. Separate statistics are available for the value of accumulated stocks of direct investment, portfolio investment, other investment, reserve assets, and financial derivatives. Changes in positions arise from financial transactions, asset valuation changes, and other changes in the volume of assets. Data from the IIP accounts are used in compiling national balance sheet statistics prepared by the Federal Reserve Board.(https://www.bea.gov/resources/methodologies/us-international-economic-accounts-concepts-methods)  For more information see http://www.bea.gov/international/concepts_methods.htm"
IIPFINAAGQ,2024-09-18,2024-09-18,"U.S. Assets: Financial Derivatives Other Than Reserves, Gross Positive Fair Value",2006-01-01,2024-01-01,"Quarterly, End of Period",Q,Millions of Dollars,Mil. of $,Not Seasonally Adjusted,NSA,2024-06-26 07:37:12-05:00,8,"As stated by the source, the IIP accounts are a statistical summary of the quarter-end value of accumulated stocks of U.S. assets and U.S. liabilities, as well as the value of the net international position of the United States. Separate statistics are available for the value of accumulated stocks of direct investment, portfolio investment, other investment, reserve assets, and financial derivatives. Changes in positions arise from financial transactions, asset valuation changes, and other changes in the volume of assets. Data from the IIP accounts are used in compiling national balance sheet statistics prepared by the Federal Reserve Board.(https://www.bea.gov/resources/methodologies/us-international-economic-accounts-concepts-methods)  For more information see http://www.bea.gov/international/concepts_methods.htm"
IIPFINALGA,2024-09-18,2024-09-18,"U.S. Liabilities: Financial Derivatives Other Than Reserves, Gross Negative Fair Value",2005-01-01,2023-01-01,"Annual, End of Period",A,Millions of Dollars,Mil. of $,Not Seasonally Adjusted,NSA,2024-03-27 07:31:05-05:00,1,"As stated by the source, the IIP accounts are a statistical summary of the quarter-end value of accumulated stocks of U.S. assets and U.S. liabilities, as well as the value of the net international position of the United States. Separate statistics are available for the value of accumulated stocks of direct investment, portfolio investment, other investment, reserve assets, and financial derivatives. Changes in positions arise from financial transactions, asset valuation changes, and other changes in the volume of assets. Data from the IIP accounts are used in compiling national balance sheet statistics prepared by the Federal Reserve Board.(https://www.bea.gov/resources/methodologies/us-international-economic-accounts-concepts-methods)  For more information see http://www.bea.gov/international/concepts_methods.htm"
IIPFINALGQ,2024-09-18,2024-09-18,"U.S. Liabilities: Financial Derivatives Other Than Reserves, Gross Negative Fair Value",2006-01-01,2024-01-01,"Quarterly, End of Period",Q,Millions of Dollars,Mil. of $,Not Seasonally Adjusted,NSA,2024-06-26 07:37:13-05:00,2,"As stated by the source, the IIP accounts are a statistical summary of the quarter-end value of accumulated stocks of U.S. assets and U.S. liabilities, as well as the value of the net international position of the United States. Separate statistics are available for the value of accumulated stocks of direct investment, portfolio investment, other investment, reserve assets, and financial derivatives. Changes in positions arise from financial transactions, asset valuation changes, and other changes in the volume of assets. Data from the IIP accounts are used in compiling national balance sheet statistics prepared by the Federal Reserve Board.(https://www.bea.gov/resources/methodologies/us-international-economic-accounts-concepts-methods)  For more information see http://www.bea.gov/international/concepts_methods.htm"
