id,realtime_start,realtime_end,title,observation_start,observation_end,frequency,frequency_short,units,units_short,seasonal_adjustment,seasonal_adjustment_short,last_updated,popularity,notes
DDDFCBNS,2024-09-17,2024-09-17,Demand Deposits at Banks Due to Foreign Commercial Banks (DISCONTINUED),1959-01-01,2021-01-01,Monthly,M,Billions of Dollars,Bil. of $,Not Seasonally Adjusted,NSA,2021-09-28 14:54:15-05:00,1,"This series has been discontinued and will no longer be updated. Starting on February 23, 2021, the H.6 statistical release is now published at a monthly frequency and contains only monthly average data needed to construct the monetary aggregates, thereby eliminating the release of data on institutional money funds and memorandum items on U.S. government deposits and deposits due to foreign banks and foreign official institutions. For further information about the changes to the H.6 Statistical Release, see the announcements (https://www.federalreserve.gov/feeds/h6.html) provided by the source."
DDDFOINS,2024-09-17,2024-09-17,Demand Deposits at Banks Due to Foreign Official Institutions (DISCONTINUED),1959-01-01,2021-01-01,Monthly,M,Billions of Dollars,Bil. of $,Not Seasonally Adjusted,NSA,2021-09-28 14:54:10-05:00,1,"This series has been discontinued and will no longer be updated. Starting on February 23, 2021, the H.6 statistical release is now published at a monthly frequency and contains only monthly average data needed to construct the monetary aggregates, thereby eliminating the release of data on institutional money funds and memorandum items on U.S. government deposits and deposits due to foreign banks and foreign official institutions. For further information about the changes to the H.6 Statistical Release, see the announcements (https://www.federalreserve.gov/feeds/h6.html) provided by the source."
GDBFRM,2024-09-17,2024-09-17,U.S. Government Deposits: General Account Balance at Federal Reserve (DISCONTINUED),1959-01-01,2021-01-01,Monthly,M,Billions of Dollars,Bil. of $,Not Seasonally Adjusted,NSA,2021-02-11 15:33:06-06:00,3,"This series has been discontinued and will no longer be updated. Starting on February 23, 2021, the H.6 statistical release is now published at a monthly frequency and contains only monthly average data needed to construct the monetary aggregates, thereby eliminating the release of data on institutional money funds and memorandum items on U.S. government deposits and deposits due to foreign banks and foreign official institutions. For further information about the changes to the H.6 Statistical Release, see the announcements (https://www.federalreserve.gov/feeds/h6.html) provided by the source."
GDBFRW,2024-09-17,2024-09-17,U.S. Government Deposits: General Account Balance at Federal Reserve (DISCONTINUED),1975-01-06,2021-02-01,"Weekly, Ending Monday",W,Billions of Dollars,Bil. of $,Not Seasonally Adjusted,NSA,2021-02-11 15:33:17-06:00,16,"This series has been discontinued and will no longer be updated. Starting on February 23, 2021, the H.6 statistical release is now published at a monthly frequency and contains only monthly average data needed to construct the monetary aggregates, thereby eliminating the release of data on institutional money funds and memorandum items on U.S. government deposits and deposits due to foreign banks and foreign official institutions. For further information about the changes to the H.6 Statistical Release, see the announcements (https://www.federalreserve.gov/feeds/h6.html) provided by the source."
GDDDCBW,2024-09-17,2024-09-17,U.S. Government Deposits: Demand Deposits at Commercial Banks (DISCONTINUED),1975-01-06,2021-02-01,"Weekly, Ending Monday",W,Billions of Dollars,Bil. of $,Not Seasonally Adjusted,NSA,2021-02-11 15:33:18-06:00,1,"This series has been discontinued and will no longer be updated. Starting on February 23, 2021, the H.6 statistical release is now published at a monthly frequency and contains only monthly average data needed to construct the monetary aggregates, thereby eliminating the release of data on institutional money funds and memorandum items on U.S. government deposits and deposits due to foreign banks and foreign official institutions. For further information about the changes to the H.6 Statistical Release, see the announcements (https://www.federalreserve.gov/feeds/h6.html) provided by the source."
GDTCBM,2024-09-17,2024-09-17,U.S. Government Deposits: Total Cash Balance (DISCONTINUED),1959-01-01,2021-01-01,Monthly,M,Billions of Dollars,Bil. of $,Not Seasonally Adjusted,NSA,2021-08-17 09:17:35-05:00,1,"This series has been discontinued and will no longer be updated. Starting on February 23, 2021, the H.6 statistical release is now published at a monthly frequency and contains only monthly average data needed to construct the monetary aggregates, thereby eliminating the release of data on institutional money funds and memorandum items on U.S. government deposits and deposits due to foreign banks and foreign official institutions. For further information about the changes to the H.6 Statistical Release, see the announcements (https://www.federalreserve.gov/feeds/h6.html) provided by the source."
GDTCBW,2024-09-17,2024-09-17,U.S. Government Deposits: Total Cash Balance (DISCONTINUED),1975-01-06,2021-02-01,"Weekly, Ending Monday",W,Billions of Dollars,Bil. of $,Not Seasonally Adjusted,NSA,2021-08-17 09:17:24-05:00,13,"This series has been discontinued and will no longer be updated. Starting on February 23, 2021, the H.6 statistical release is now published at a monthly frequency and contains only monthly average data needed to construct the monetary aggregates, thereby eliminating the release of data on institutional money funds and memorandum items on U.S. government deposits and deposits due to foreign banks and foreign official institutions. For further information about the changes to the H.6 Statistical Release, see the announcements (https://www.federalreserve.gov/feeds/h6.html) provided by the source."
GDTSDCBM,2024-09-17,2024-09-17,U.S. Government Deposits: Time and Savings Deposits at Commercial Banks (DISCONTINUED),1959-01-01,2021-01-01,Monthly,M,Billions of Dollars,Bil. of $,Not Seasonally Adjusted,NSA,2021-09-28 14:53:59-05:00,3,"This series has been discontinued and will no longer be updated. Starting on February 23, 2021, the H.6 statistical release is now published at a monthly frequency and contains only monthly average data needed to construct the monetary aggregates, thereby eliminating the release of data on institutional money funds and memorandum items on U.S. government deposits and deposits due to foreign banks and foreign official institutions. For further information about the changes to the H.6 Statistical Release, see the announcements (https://www.federalreserve.gov/feeds/h6.html) provided by the source."
IRA,2024-09-17,2024-09-17,IRA and Keogh Accounts: Total,1959-01-01,2024-07-01,Monthly,M,Billions of Dollars,Bil. of $,Not Seasonally Adjusted,NSA,2024-08-27 12:02:37-05:00,20,
IRACB,2024-09-17,2024-09-17,IRA and Keogh Accounts at Commercial Banks (DISCONTINUED),1959-01-01,2021-01-01,Monthly,M,Billions of Dollars,Bil. of $,Not Seasonally Adjusted,NSA,2021-09-28 14:54:19-05:00,2,"This series has been discontinued and will no longer be updated. It has been consolidated under the following series, which will continue to be updated: IRA (https://fred.stlouisfed.org/series/IRA).  Starting on February 23, 2021, the H.6 statistical release is now published at a monthly frequency and contains only monthly average data needed to construct the monetary aggregates. Components of the monetary aggregates are reported at a total industry level without a breakdown by banks and thrifts. For further information about the changes to the H.6 Statistical Release, see the announcements (https://www.federalreserve.gov/feeds/h6.html) provided by the source."
IRADI,2024-09-17,2024-09-17,IRA and Keogh Accounts at Depository Institutions,1959-01-01,2024-07-01,Monthly,M,Billions of Dollars,Bil. of $,Not Seasonally Adjusted,NSA,2024-08-27 12:02:37-05:00,6,
IRAMMF,2024-09-17,2024-09-17,IRA and Keogh Accounts at Money Market Funds,1959-01-01,2024-07-01,Monthly,M,Billions of Dollars,Bil. of $,Not Seasonally Adjusted,NSA,2024-08-27 12:02:39-05:00,8,
IRATI,2024-09-17,2024-09-17,IRA and Keogh Accounts at Thrift Institutions (DISCONTINUED),1959-01-01,2021-01-01,Monthly,M,Billions of Dollars,Bil. of $,Not Seasonally Adjusted,NSA,2021-08-17 09:17:48-05:00,1,"This series has been discontinued and will no longer be updated. It has been consolidated under the following series, which will continue to be updated: IRA (https://fred.stlouisfed.org/series/IRA).  Starting on February 23, 2021, the H.6 statistical release is now published at a monthly frequency and contains only monthly average data needed to construct the monetary aggregates. Components of the monetary aggregates are reported at a total industry level without a breakdown by banks and thrifts. For further information about the changes to the H.6 Statistical Release, see the announcements (https://www.federalreserve.gov/feeds/h6.html) provided by the source."
MDDBDN020NWM,2024-09-17,2024-09-17,Demand Deposits at Banks Due to Foreign Official Institutions (DISCONTINUED),1975-01-06,1998-08-31,"Weekly, Ending Monday",W,Billions of Dollars,Bil. of $,Not Seasonally Adjusted,NSA,2022-02-07 13:45:15-06:00,1,"For more details about this series, see the Technical Q&As (https://www.federalreserve.gov/releases/h6/h6_technical_qa.htm) for the H.6 statistical release."
MDDBDN03NWM,2024-09-17,2024-09-17,Demand Deposits at Banks Due to Foreign Commercial Banks (DISCONTINUED),1975-01-06,1998-08-31,"Weekly, Ending Monday",W,Billions of Dollars,Bil. of $,Not Seasonally Adjusted,NSA,2022-02-07 13:45:15-06:00,1,"For more details about this series, see the Technical Q&As (https://www.federalreserve.gov/releases/h6/h6_technical_qa.htm) for the H.6 statistical release."
MDTADSADNBNWM,2024-09-17,2024-09-17,U.S. Government Deposits: Time and Savings Deposits at Commercial Banks (DISCONTINUED),1975-01-06,1998-08-31,"Weekly, Ending Monday",W,Billions of Dollars,Bil. of $,Not Seasonally Adjusted,NSA,2022-02-07 13:45:16-06:00,1,"For more details about this series, see the Technical Q&As (https://www.federalreserve.gov/releases/h6/h6_technical_qa.htm) for the H.6 statistical release."
MTBBTNNWM,2024-09-17,2024-09-17,U.S. Government Deposits: Note Balances at Depository Institutions (DISCONTINUED),1975-01-06,2021-02-01,"Weekly, Ending Monday",W,Billions of Dollars,Bil. of $,Not Seasonally Adjusted,NSA,2022-02-07 13:45:17-06:00,1,"This series has been discontinued and will no longer be updated. Starting on February 23, 2021, the H.6 statistical release is now published at a monthly frequency and contains only monthly average data needed to construct the monetary aggregates, thereby eliminating the release of data on institutional money funds and memorandum items on U.S. government deposits and deposits due to foreign banks and foreign official institutions. For further information about the changes to the H.6 Statistical Release, see the announcements (https://www.federalreserve.gov/feeds/h6.html) provided by the source."
MTBFRSNM,2024-09-17,2024-09-17,U.S. Government Deposits: Supplementary Financing Account Balance at Federal Reserve (DISCONTINUED),1959-01-01,2011-07-01,Monthly,M,Billions of Dollars,Bil. of $,Not Seasonally Adjusted,NSA,2022-02-07 13:45:17-06:00,1,"For more details about this series, see the Technical Q&As (https://www.federalreserve.gov/releases/h6/h6_technical_qa.htm) for the H.6 statistical release."
