id,realtime_start,realtime_end,title,observation_start,observation_end,frequency,frequency_short,units,units_short,seasonal_adjustment,seasonal_adjustment_short,last_updated,popularity,notes
COASEANZ11,2024-09-18,2024-09-18,"Import Price Index: Agriculture, forestry, fishing and hunting for Association of Southeast Asian Nations (DISCONTINUED)",2012-06-01,2016-12-01,Monthly,M,Index 2010=100,Index 2010=100,Not Seasonally Adjusted,NSA,2017-01-12 08:21:03-06:00,1,"For more information, please see the Import/Export Price Indexes web site at https://www.bls.gov/mxp/"
COASEANZ31,2024-09-18,2024-09-18,"Import Price Index by Origin (NAICS): Manufacturing, Part 1 for Association of Southeast Asian Nations",2012-06-01,2024-08-01,Monthly,M,Index Jun 2012=100,Index Jun 2012=100,Not Seasonally Adjusted,NSA,2024-09-13 07:37:40-05:00,1,"For more information, please see the Import/Export Price Indexes web site at https://www.bls.gov/mxp/"
COASEANZ311,2024-09-18,2024-09-18,Import Price Index by Origin (NAICS): Food Manufacturing for Association of Southeast Asian Nations,2012-06-01,2024-08-01,Monthly,M,Index Jun 2012=100,Index Jun 2012=100,Not Seasonally Adjusted,NSA,2024-09-13 07:37:40-05:00,1,"For more information, please see the Import/Export Price Indexes web site at https://www.bls.gov/mxp/"
COASEANZ315,2024-09-18,2024-09-18,Import Price Index by Origin (NAICS): Apparel Manufacturing for Association of Southeast Asian Nations,2012-06-01,2024-08-01,Monthly,M,Index Jun 2012=100,Index Jun 2012=100,Not Seasonally Adjusted,NSA,2024-09-13 07:37:40-05:00,1,"For more information, please see the Import/Export Price Indexes web site at https://www.bls.gov/mxp/"
COASEANZ33,2024-09-18,2024-09-18,"Import Price Index by Origin (NAICS): Manufacturing, Part 3 for Association of Southeast Asian Nations",2012-06-01,2024-08-01,Monthly,M,Index Jun 2012=100,Index Jun 2012=100,Not Seasonally Adjusted,NSA,2024-09-13 07:37:41-05:00,1,"For more information, please see the Import/Export Price Indexes web site at https://www.bls.gov/mxp/"
COASEANZ334,2024-09-18,2024-09-18,Import Price Index by Origin (NAICS): Computer and Electronic Product Manufacturing for Association of Southeast Asian Nations,2012-06-01,2024-08-01,Monthly,M,Index Jun 2012=100,Index Jun 2012=100,Not Seasonally Adjusted,NSA,2024-09-13 07:37:41-05:00,1,"For more information, please see the Import/Export Price Indexes web site at https://www.bls.gov/mxp/"
COASEANZ337,2024-09-18,2024-09-18,Import Price Index by Origin (NAICS): Furniture and Related Product Manufacturing for Association of Southeast Asian Nations,2012-06-01,2024-08-01,Monthly,M,Index Jun 2012=100,Index Jun 2012=100,Not Seasonally Adjusted,NSA,2024-09-13 07:37:41-05:00,1,"For more information, please see the Import/Export Price Indexes web site at https://www.bls.gov/mxp/"
COASEANZ339,2024-09-18,2024-09-18,Import Price Index by Origin (NAICS): Miscellaneous Manufacturing for Association of Southeast Asian Nations,2012-06-01,2024-08-01,Monthly,M,Index Jun 2012=100,Index Jun 2012=100,Not Seasonally Adjusted,NSA,2024-09-13 07:37:41-05:00,1,"For more information, please see the Import/Export Price Indexes web site at https://www.bls.gov/mxp/"
COCANZ21,2024-09-18,2024-09-18,"Import Price Index by Origin (NAICS): Mining, Quarrying, and Oil and Gas Extraction for Canada",2012-06-01,2024-08-01,Monthly,M,Index Jun 2012=100,Index Jun 2012=100,Not Seasonally Adjusted,NSA,2024-09-13 07:37:10-05:00,3,"For more information, please see the Import/Export Price Indexes web site at https://www.bls.gov/mxp/"
COCANZ31,2024-09-18,2024-09-18,"Import Price Index by Origin (NAICS): Manufacturing, Part 1 for Canada",2012-06-01,2024-08-01,Monthly,M,Index Jun 2012=100,Index Jun 2012=100,Not Seasonally Adjusted,NSA,2024-09-13 07:37:41-05:00,1,"For more information, please see the Import/Export Price Indexes web site at https://www.bls.gov/mxp/"
COCANZ311,2024-09-18,2024-09-18,Import Price Index by Origin (NAICS): Food Manufacturing for Canada,2012-06-01,2024-08-01,Monthly,M,Index Jun 2012=100,Index Jun 2012=100,Not Seasonally Adjusted,NSA,2024-09-13 07:37:41-05:00,1,"For more information, please see the Import/Export Price Indexes web site at https://www.bls.gov/mxp/"
COCANZ32,2024-09-18,2024-09-18,"Import Price Index by Origin (NAICS): Manufacturing, Part 2 for Canada",2012-06-01,2024-08-01,Monthly,M,Index Jun 2012=100,Index Jun 2012=100,Not Seasonally Adjusted,NSA,2024-09-13 07:37:41-05:00,1,"For more information, please see the Import/Export Price Indexes web site at https://www.bls.gov/mxp/"
COCANZ321,2024-09-18,2024-09-18,Import Price Index: Wood product manufacturing for Canada,2012-06-01,2018-12-01,Monthly,M,Index 2010=100,Index 2010=100,Not Seasonally Adjusted,NSA,2019-01-16 07:51:12-06:00,1,"For more information, please see the Import/Export Price Indexes web site at https://www.bls.gov/mxp/"
COCANZ3211,2024-09-18,2024-09-18,Import Price Index: Sawmills and wood preservation for Canada,2012-06-01,2020-12-01,Monthly,M,Index 2010=100,Index 2010=100,Not Seasonally Adjusted,NSA,2021-01-14 07:38:09-06:00,6,"For more information, please see the Import/Export Price Indexes web site at https://www.bls.gov/mxp/"
COCANZ322,2024-09-18,2024-09-18,Import Price Index by Origin (NAICS): Paper Manufacturing for Canada,2019-12-01,2024-08-01,Monthly,M,Index Dec 2019=100,Index Dec 2019=100,Not Seasonally Adjusted,NSA,2024-09-13 07:37:41-05:00,1,"For more information, please see the Import/Export Price Indexes web site at https://www.bls.gov/mxp/"
COCANZ3221,2024-09-18,2024-09-18,"Import Price Index by Origin (NAICS): Pulp, Paper, and Paperboard Mills for Canada",2019-12-01,2021-12-01,Monthly,M,Index Dec 2019=100,Index Dec 2019=100,Not Seasonally Adjusted,NSA,2022-01-14 07:37:31-06:00,3,"For more information, please see the Import/Export Price Indexes web site at https://www.bls.gov/mxp/"
COCANZ325,2024-09-18,2024-09-18,Import Price Index by Origin (NAICS): Chemical Manufacturing for Canada,2012-06-01,2024-08-01,Monthly,M,Index Jun 2012=100,Index Jun 2012=100,Not Seasonally Adjusted,NSA,2024-09-13 07:37:41-05:00,1,"For more information, please see the Import/Export Price Indexes web site at https://www.bls.gov/mxp/"
