id,realtime_start,realtime_end,title,observation_start,observation_end,frequency,frequency_short,units,units_short,seasonal_adjustment,seasonal_adjustment_short,last_updated,popularity,notes
K1CTOTL1CD000,2024-09-18,2024-09-18,Current-Cost Net Stock of Consumer Durable Goods,1925-01-01,2022-01-01,"Annual, End of Year",A,Millions of Dollars,Mil. of $,Not Seasonally Adjusted,NSA,2023-11-06 14:56:22-06:00,4,
K1GFEDR1ES000,2024-09-18,2024-09-18,Current-Cost Net Stock of Fixed Assets: Government: Federal,1925-01-01,2022-01-01,"Annual, End of Year",A,Millions of Dollars,Mil. of $,Not Seasonally Adjusted,NSA,2023-11-06 14:56:22-06:00,1,
K1GSTLC1ES000,2024-09-18,2024-09-18,Current-Cost Net Stock of Fixed Assets: Government: State and local,1925-01-01,2022-01-01,"Annual, End of Year",A,Millions of Dollars,Mil. of $,Not Seasonally Adjusted,NSA,2023-11-06 14:56:32-06:00,0,
K1GTOTL1EQ000,2024-09-18,2024-09-18,Current-Cost Net Stock of Fixed Assets: Government: Nonresidential: Equipment,1925-01-01,2022-01-01,"Annual, End of Year",A,Millions of Dollars,Mil. of $,Not Seasonally Adjusted,NSA,2023-11-06 14:56:22-06:00,1,
K1GTOTL1ES000,2024-09-18,2024-09-18,Current-Cost Net Stock of Fixed Assets: Government,1925-01-01,2022-01-01,"Annual, End of Year",A,Millions of Dollars,Mil. of $,Not Seasonally Adjusted,NSA,2023-11-06 14:56:22-06:00,5,
K1GTOTL1ESNR0,2024-09-18,2024-09-18,Current-Cost Net Stock of Fixed Assets: Government: Nonresidential,1925-01-01,2022-01-01,"Annual, End of Year",A,Millions of Dollars,Mil. of $,Not Seasonally Adjusted,NSA,2023-11-06 14:56:23-06:00,1,
K1GTOTL1IP000,2024-09-18,2024-09-18,Current-Cost Net Stock of Fixed Assets: Government: Nonresidential: Intellectual property products,1925-01-01,2022-01-01,"Annual, End of Year",A,Millions of Dollars,Mil. of $,Not Seasonally Adjusted,NSA,2023-11-06 14:56:23-06:00,1,
K1GTOTL1SA000,2024-09-18,2024-09-18,Current-Cost Net Stock of Fixed Assets: Government: Residential,1925-01-01,2022-01-01,"Annual, End of Year",A,Millions of Dollars,Mil. of $,Not Seasonally Adjusted,NSA,2023-11-06 14:56:23-06:00,1,
K1GTOTL1STNR0,2024-09-18,2024-09-18,Current-Cost Net Stock of Fixed Assets: Government: Nonresidential: Structures,1925-01-01,2022-01-01,"Annual, End of Year",A,Millions of Dollars,Mil. of $,Not Seasonally Adjusted,NSA,2023-11-06 14:56:32-06:00,1,
K1NTOTL1EQ000,2024-09-18,2024-09-18,Current-Cost Net Stock of Fixed Assets: Private: Nonresidential: Equipment,1925-01-01,2022-01-01,"Annual, End of Year",A,Millions of Dollars,Mil. of $,Not Seasonally Adjusted,NSA,2023-11-06 14:56:23-06:00,4,
