id,realtime_start,realtime_end,title,observation_start,observation_end,frequency,frequency_short,units,units_short,seasonal_adjustment,seasonal_adjustment_short,last_updated,popularity,notes
AITGIAN,2024-09-17,2024-09-17,"Advance U.S. International Trade in Goods: Imports: Automotive Vehicles, etc.",2024-07-01,2024-07-01,Monthly,M,Millions of Dollars,Mil. of $,Not Seasonally Adjusted,NSA,2024-08-29 07:31:08-05:00,2,"This advance estimate represents the current month statistics of nearly complete coverage. The current month statistics reflecting complete coverage is available on the Census website at the U.S. International Trade in Goods and Services report (FT-900) https://www.census.gov/foreign-trade/statistics/historical/index.html   For more information on data collection and methodology, see https://www.census.gov/econ/indicators/methodology.html"
AITGIAS,2024-09-17,2024-09-17,"Advance U.S. International Trade in Goods: Imports: Automotive Vehicles, etc.",2024-07-01,2024-07-01,Monthly,M,Millions of Dollars,Mil. of $,Seasonally Adjusted,SA,2024-08-29 07:31:03-05:00,3,"This advance estimate represents the current month statistics of nearly complete coverage. The current month statistics reflecting complete coverage is available on the Census website at the U.S. International Trade in Goods and Services report (FT-900) https://www.census.gov/foreign-trade/statistics/historical/index.html   For more information on data collection and methodology, see https://www.census.gov/econ/indicators/methodology.html"
AITGICN,2024-09-17,2024-09-17,Advance U.S. International Trade in Goods: Imports: Capital Goods,2024-07-01,2024-07-01,Monthly,M,Millions of Dollars,Mil. of $,Not Seasonally Adjusted,NSA,2024-08-29 07:31:08-05:00,1,"This advance estimate represents the current month statistics of nearly complete coverage. The current month statistics reflecting complete coverage is available on the Census website at the U.S. International Trade in Goods and Services report (FT-900) https://www.census.gov/foreign-trade/statistics/historical/index.html   For more information on data collection and methodology, see https://www.census.gov/econ/indicators/methodology.html"
AITGICS,2024-09-17,2024-09-17,Advance U.S. International Trade in Goods: Imports: Capital Goods,2024-07-01,2024-07-01,Monthly,M,Millions of Dollars,Mil. of $,Seasonally Adjusted,SA,2024-08-29 07:31:08-05:00,1,"This advance estimate represents the current month statistics of nearly complete coverage. The current month statistics reflecting complete coverage is available on the Census website at the U.S. International Trade in Goods and Services report (FT-900) https://www.census.gov/foreign-trade/statistics/historical/index.html   For more information on data collection and methodology, see https://www.census.gov/econ/indicators/methodology.html"
AITGIFN,2024-09-17,2024-09-17,"Advance U.S. International Trade in Goods: Imports: Foods, Feeds, & Beverages",2024-07-01,2024-07-01,Monthly,M,Millions of Dollars,Mil. of $,Not Seasonally Adjusted,NSA,2024-08-29 07:31:08-05:00,1,"This advance estimate represents the current month statistics of nearly complete coverage. The current month statistics reflecting complete coverage is available on the Census website at the U.S. International Trade in Goods and Services report (FT-900) https://www.census.gov/foreign-trade/statistics/historical/index.html   For more information on data collection and methodology, see https://www.census.gov/econ/indicators/methodology.html"
AITGIFS,2024-09-17,2024-09-17,"Advance U.S. International Trade in Goods: Imports: Foods, Feeds, & Beverages",2024-07-01,2024-07-01,Monthly,M,Millions of Dollars,Mil. of $,Seasonally Adjusted,SA,2024-08-29 07:31:08-05:00,1,"This advance estimate represents the current month statistics of nearly complete coverage. The current month statistics reflecting complete coverage is available on the Census website at the U.S. International Trade in Goods and Services report (FT-900) https://www.census.gov/foreign-trade/statistics/historical/index.html   For more information on data collection and methodology, see https://www.census.gov/econ/indicators/methodology.html"
AITGIGN,2024-09-17,2024-09-17,Advance U.S. International Trade in Goods: Imports: Consumer Goods,2024-07-01,2024-07-01,Monthly,M,Millions of Dollars,Mil. of $,Not Seasonally Adjusted,NSA,2024-08-29 07:31:08-05:00,1,"This advance estimate represents the current month statistics of nearly complete coverage. The current month statistics reflecting complete coverage is available on the Census website at the U.S. International Trade in Goods and Services report (FT-900) https://www.census.gov/foreign-trade/statistics/historical/index.html   For more information on data collection and methodology, see https://www.census.gov/econ/indicators/methodology.html"
AITGIGS,2024-09-17,2024-09-17,Advance U.S. International Trade in Goods: Imports: Consumer Goods,2024-07-01,2024-07-01,Monthly,M,Millions of Dollars,Mil. of $,Seasonally Adjusted,SA,2024-08-29 07:31:09-05:00,2,"This advance estimate represents the current month statistics of nearly complete coverage. The current month statistics reflecting complete coverage is available on the Census website at the U.S. International Trade in Goods and Services report (FT-900) https://www.census.gov/foreign-trade/statistics/historical/index.html   For more information on data collection and methodology, see https://www.census.gov/econ/indicators/methodology.html"
AITGIIN,2024-09-17,2024-09-17,Advance U.S. International Trade in Goods: Imports: Industrial Supplies,2024-07-01,2024-07-01,Monthly,M,Millions of Dollars,Mil. of $,Not Seasonally Adjusted,NSA,2024-08-29 07:31:09-05:00,1,"This advance estimate represents the current month statistics of nearly complete coverage. The current month statistics reflecting complete coverage is available on the Census website at the U.S. International Trade in Goods and Services report (FT-900) https://www.census.gov/foreign-trade/statistics/historical/index.html   For more information on data collection and methodology, see https://www.census.gov/econ/indicators/methodology.html"
AITGIIS,2024-09-17,2024-09-17,Advance U.S. International Trade in Goods: Imports: Industrial Supplies,2024-07-01,2024-07-01,Monthly,M,Millions of Dollars,Mil. of $,Seasonally Adjusted,SA,2024-08-29 07:31:09-05:00,1,"This advance estimate represents the current month statistics of nearly complete coverage. The current month statistics reflecting complete coverage is available on the Census website at the U.S. International Trade in Goods and Services report (FT-900) https://www.census.gov/foreign-trade/statistics/historical/index.html   For more information on data collection and methodology, see https://www.census.gov/econ/indicators/methodology.html"
