id,realtime_start,realtime_end,title,observation_start,observation_end,frequency,frequency_short,units,units_short,seasonal_adjustment,seasonal_adjustment_short,last_updated,popularity,notes
PCU713110713110,2024-09-18,2024-09-18,Producer Price Index by Industry: Amusement and Theme Parks,2006-06-01,2024-08-01,Monthly,M,Index Jun 2006=100,Index Jun 2006=100,Not Seasonally Adjusted,NSA,2024-09-12 08:00:33-05:00,0,
PCU7131107131101,2024-09-18,2024-09-18,Producer Price Index by Industry: Amusement and Theme Parks: Amusement and Theme Park Admissions,2006-06-01,2024-08-01,Monthly,M,Index Jun 2006=100,Index Jun 2006=100,Not Seasonally Adjusted,NSA,2024-09-12 07:53:14-05:00,12,
PCU7131107131102,2024-09-18,2024-09-18,Producer Price Index by Industry: Amusement and Theme Parks: Amusement and Theme Park Food and Beverage Sales,2006-06-01,2024-08-01,Monthly,M,Index Jun 2006=100,Index Jun 2006=100,Not Seasonally Adjusted,NSA,2024-09-12 07:53:34-05:00,6,
PCU7131107131103,2024-09-18,2024-09-18,"Producer Price Index by Industry: Amusement and Theme Parks: Amusement and Theme Park Merchandise Sales, Games, and Other Services",2006-06-01,2024-08-01,Monthly,M,Index Jun 2006=100,Index Jun 2006=100,Not Seasonally Adjusted,NSA,2024-09-12 07:53:34-05:00,3,
PCU713110713110P,2024-09-18,2024-09-18,Producer Price Index by Industry: Amusement and Theme Parks: Primary Services,2006-06-01,2024-08-01,Monthly,M,Index Jun 2006=100,Index Jun 2006=100,Not Seasonally Adjusted,NSA,2024-09-12 07:58:33-05:00,1,
PCU713110713110SM,2024-09-18,2024-09-18,Producer Price Index by Industry: Amusement and Theme Parks: Other Receipts,2006-06-01,2024-08-01,Monthly,M,Index Jun 2006=100,Index Jun 2006=100,Not Seasonally Adjusted,NSA,2024-09-12 07:58:33-05:00,1,
PCU7131171311,2024-09-18,2024-09-18,Producer Price Index by Industry: Amusement and Theme Parks,2006-06-01,2024-08-01,Monthly,M,Index Jun 2006=100,Index Jun 2006=100,Not Seasonally Adjusted,NSA,2024-09-12 07:53:26-05:00,2,
PCU71317131,2024-09-18,2024-09-18,Producer Price Index by Industry: Amusement and Theme Parks,2006-06-01,2024-08-01,Monthly,M,Index Jun 2006=100,Index Jun 2006=100,Not Seasonally Adjusted,NSA,2024-09-12 07:53:34-05:00,4,
PCU713910713910,2024-09-18,2024-09-18,Producer Price Index by Industry: Golf Courses and Country Clubs,2005-12-01,2024-08-01,Monthly,M,Index Dec 2005=100,Index Dec 2005=100,Not Seasonally Adjusted,NSA,2024-09-12 07:58:33-05:00,2,
PCU7139107139101,2024-09-18,2024-09-18,Producer Price Index by Industry: Golf Courses and Country Clubs: Membership Dues and Fees,2005-12-01,2024-08-01,Monthly,M,Index Dec 2005=100,Index Dec 2005=100,Not Seasonally Adjusted,NSA,2024-09-12 07:53:11-05:00,16,
PCU7139107139102,2024-09-18,2024-09-18,Producer Price Index by Industry: Golf Courses and Country Clubs: Greens and Guest Fees,2005-12-01,2024-08-01,Monthly,M,Index Dec 2005=100,Index Dec 2005=100,Not Seasonally Adjusted,NSA,2024-09-12 07:58:33-05:00,2,
PCU7139107139103,2024-09-18,2024-09-18,Producer Price Index by Industry: Golf Courses and Country Clubs: Food and Beverage Sales,2005-12-01,2024-08-01,Monthly,M,Index Dec 2005=100,Index Dec 2005=100,Not Seasonally Adjusted,NSA,2024-09-12 07:53:25-05:00,6,
PCU7139107139104,2024-09-18,2024-09-18,Producer Price Index by Industry: Golf Courses and Country Clubs: Equipment Rentals and All Other Golf Services,2005-12-01,2024-08-01,Monthly,M,Index Dec 2005=100,Index Dec 2005=100,Not Seasonally Adjusted,NSA,2024-09-12 07:53:34-05:00,5,
PCU713910713910P,2024-09-18,2024-09-18,Producer Price Index by Industry: Golf Courses and Country Clubs: Primary Services,2005-12-01,2024-08-01,Monthly,M,Index Dec 2005=100,Index Dec 2005=100,Not Seasonally Adjusted,NSA,2024-09-12 07:58:33-05:00,1,
PCU713910713910SM,2024-09-18,2024-09-18,Producer Price Index by Industry: Golf Courses and Country Clubs: Other Receipts,2005-12-01,2020-04-01,Monthly,M,Index Dec 2005=100,Index Dec 2005=100,Not Seasonally Adjusted,NSA,2020-09-10 08:00:40-05:00,1,
PCU7139171391,2024-09-18,2024-09-18,Producer Price Index by Industry: Golf Courses and Country Clubs,2005-12-01,2024-08-01,Monthly,M,Index Dec 2005=100,Index Dec 2005=100,Not Seasonally Adjusted,NSA,2024-09-12 07:53:25-05:00,7,
PCU713940713940,2024-09-18,2024-09-18,Producer Price Index by Industry: Fitness and Recreational Sports Centers,2004-12-01,2024-08-01,Monthly,M,Index Dec 2004=100,Index Dec 2004=100,Not Seasonally Adjusted,NSA,2024-09-12 07:55:58-05:00,1,
PCU7139407139401,2024-09-18,2024-09-18,Producer Price Index by Industry: Fitness and Recreational Sports Centers: Fitness and Recreational Facility Memberships,2004-12-01,2024-08-01,Monthly,M,Index Dec 2004=100,Index Dec 2004=100,Not Seasonally Adjusted,NSA,2024-09-12 07:55:58-05:00,3,
PCU7139407139402,2024-09-18,2024-09-18,"Producer Price Index by Industry: Fitness and Recreational Sports Centers: Recreational Facility Admissions, Classes, and Other Fitness Center Services",2004-12-01,2024-08-01,Monthly,M,Index Dec 2004=100,Index Dec 2004=100,Not Seasonally Adjusted,NSA,2024-09-12 07:55:57-05:00,2,
PCU713940713940P,2024-09-18,2024-09-18,Producer Price Index by Industry: Fitness and Recreational Sports Centers: Primary Services,2004-12-01,2024-08-01,Monthly,M,Index Dec 2004=100,Index Dec 2004=100,Not Seasonally Adjusted,NSA,2024-09-12 07:53:21-05:00,3,
PCU713940713940SM,2024-09-18,2024-09-18,Producer Price Index by Industry: Fitness and Recreational Sports Centers: Other Receipts,2004-12-01,2024-08-01,Monthly,M,Index Dec 2004=100,Index Dec 2004=100,Not Seasonally Adjusted,NSA,2024-09-12 07:58:33-05:00,3,
PCU7139471394,2024-09-18,2024-09-18,Producer Price Index by Industry: Fitness and Recreational Sports Centers,2004-12-01,2024-08-01,Monthly,M,Index Dec 2004=100,Index Dec 2004=100,Not Seasonally Adjusted,NSA,2024-09-12 07:58:33-05:00,1,
