id,realtime_start,realtime_end,title,observation_start,observation_end,frequency,frequency_short,units,units_short,seasonal_adjustment,seasonal_adjustment_short,last_updated,popularity,notes
WPIAMP01IDA661N,2024-09-18,2024-09-18,Total Wholesale Prices of Manufactured Products by Industry Aggregate for Indonesia,1995-01-01,2019-01-01,Annual,A,Index 2015=100,Index 2015=100,Not Seasonally Adjusted,NSA,2020-01-29 07:40:44-06:00,1,"OECD descriptor ID: WPIAMP01 OECD unit ID: IXOB OECD country ID: IDN  All OECD data should be cited as follows: OECD, ""Main Economic Indicators - complete database"", Main Economic Indicators (database),http://dx.doi.org/10.1787/data-00052-en (Accessed on date) Copyright, 2016, OECD. Reprinted with permission."
WPIAMP01IDM661N,2024-09-18,2024-09-18,Total Wholesale Prices of Manufactured Products by Industry Aggregate for Indonesia,1995-01-01,2019-12-01,Monthly,M,Index 2015=100,Index 2015=100,Not Seasonally Adjusted,NSA,2020-01-29 07:34:01-06:00,2,"OECD descriptor ID: WPIAMP01 OECD unit ID: IXOB OECD country ID: IDN  All OECD data should be cited as follows: OECD, ""Main Economic Indicators - complete database"", Main Economic Indicators (database),http://dx.doi.org/10.1787/data-00052-en (Accessed on date) Copyright, 2016, OECD. Reprinted with permission."
WPIAMP01IDQ661N,2024-09-18,2024-09-18,Total Wholesale Prices of Manufactured Products by Industry Aggregate for Indonesia,1995-01-01,2019-10-01,Quarterly,Q,Index 2015=100,Index 2015=100,Not Seasonally Adjusted,NSA,2020-01-29 07:38:29-06:00,1,"OECD descriptor ID: WPIAMP01 OECD unit ID: IXOB OECD country ID: IDN  All OECD data should be cited as follows: OECD, ""Main Economic Indicators - complete database"", Main Economic Indicators (database),http://dx.doi.org/10.1787/data-00052-en (Accessed on date) Copyright, 2016, OECD. Reprinted with permission."
WPIAMP01INA661N,2024-09-18,2024-09-18,Wholesale Prices: Industry Aggregates: Manufactured Products: Total for India,1995-01-01,2021-01-01,Annual,A,Index 2015=100,Index 2015=100,Not Seasonally Adjusted,NSA,2022-09-14 15:44:52-05:00,1,"OECD Descriptor ID: WPIAMP01 OECD unit ID: IDX OECD country ID: IND  All OECD data should be cited as follows: OECD, ""Main Economic Indicators - complete database"", Main Economic Indicators (database), https://dx.doi.org/10.1787/data-00052-en (Accessed on date) Copyright, 2016, OECD. Reprinted with permission"
WPIAMP01INM661N,2024-09-18,2024-09-18,Wholesale Prices: Industry Aggregates: Manufactured Products: Total for India,1994-04-01,2022-11-01,Monthly,M,Index 2015=100,Index 2015=100,Not Seasonally Adjusted,NSA,2023-01-13 11:43:31-06:00,2,"OECD Descriptor ID: WPIAMP01 OECD unit ID: IDX OECD country ID: IND  All OECD data should be cited as follows: OECD, ""Main Economic Indicators - complete database"", Main Economic Indicators (database), https://dx.doi.org/10.1787/data-00052-en (Accessed on date) Copyright, 2016, OECD. Reprinted with permission"
WPIAMP01INQ661N,2024-09-18,2024-09-18,Wholesale Prices: Industry Aggregates: Manufactured Products: Total for India,1994-04-01,2022-07-01,Quarterly,Q,Index 2015=100,Index 2015=100,Not Seasonally Adjusted,NSA,2023-01-13 11:24:06-06:00,1,"OECD Descriptor ID: WPIAMP01 OECD unit ID: IDX OECD country ID: IND  All OECD data should be cited as follows: OECD, ""Main Economic Indicators - complete database"", Main Economic Indicators (database), https://dx.doi.org/10.1787/data-00052-en (Accessed on date) Copyright, 2016, OECD. Reprinted with permission"
WPIATT01BRA661N,2024-09-18,2024-09-18,Wholesale Prices: Industry Aggregates: Total for Brazil,1970-01-01,2022-01-01,Annual,A,Index 2015=100,Index 2015=100,Not Seasonally Adjusted,NSA,2023-02-14 12:02:21-06:00,3,"OECD Descriptor ID: WPIATT01 OECD unit ID: IDX OECD country ID: BRA  All OECD data should be cited as follows: OECD, ""Main Economic Indicators - complete database"", Main Economic Indicators (database), https://dx.doi.org/10.1787/data-00052-en (Accessed on date) Copyright, 2016, OECD. Reprinted with permission"
WPIATT01BRM661N,2024-09-18,2024-09-18,Wholesale Prices: Industry Aggregates: Total for Brazil,1970-01-01,2023-02-01,Monthly,M,Index 2015=100,Index 2015=100,Not Seasonally Adjusted,NSA,2023-04-20 15:59:04-05:00,1,"OECD Descriptor ID: WPIATT01 OECD unit ID: IDX OECD country ID: BRA  All OECD data should be cited as follows: OECD, ""Main Economic Indicators - complete database"", Main Economic Indicators (database), https://dx.doi.org/10.1787/data-00052-en (Accessed on date) Copyright, 2016, OECD. Reprinted with permission"
WPIATT01BRQ661N,2024-09-18,2024-09-18,Wholesale Prices: Industry Aggregates: Total for Brazil,1970-01-01,2022-10-01,Quarterly,Q,Index 2015=100,Index 2015=100,Not Seasonally Adjusted,NSA,2023-02-14 11:34:46-06:00,1,"OECD Descriptor ID: WPIATT01 OECD unit ID: IDX OECD country ID: BRA  All OECD data should be cited as follows: OECD, ""Main Economic Indicators - complete database"", Main Economic Indicators (database), https://dx.doi.org/10.1787/data-00052-en (Accessed on date) Copyright, 2016, OECD. Reprinted with permission"
WPIATT01IDA661N,2024-09-18,2024-09-18,Total Wholesale Prices by Industry Aggregate for Indonesia,1971-01-01,2019-01-01,Annual,A,Index 2015=100,Index 2015=100,Not Seasonally Adjusted,NSA,2020-01-29 07:34:01-06:00,1,"OECD descriptor ID: WPIATT01 OECD unit ID: IXOB OECD country ID: IDN  All OECD data should be cited as follows: OECD, ""Main Economic Indicators - complete database"", Main Economic Indicators (database),http://dx.doi.org/10.1787/data-00052-en (Accessed on date) Copyright, 2016, OECD. Reprinted with permission."
