id,realtime_start,realtime_end,title,observation_start,observation_end,frequency,frequency_short,units,units_short,seasonal_adjustment,seasonal_adjustment_short,last_updated,popularity,notes
BPFADI01ATA636N,2024-09-18,2024-09-18,Financial Account: Net Direct Investment for Austria (DISCONTINUED),1992-01-01,2010-01-01,Annual,A,"National currency, Sum Over Component Sub-periods","National currency, Sum Over Component Sub-periods",Not Seasonally Adjusted,NSA,2017-04-13 02:11:19-05:00,0,"OECD descriptor ID: BPFADI01 OECD unit ID: NCCU OECD country ID: AUT  All OECD data should be cited as follows: OECD, ""Main Economic Indicators - complete database"", Main Economic Indicators (database),http://dx.doi.org/10.1787/data-00052-en (Accessed on date) Copyright, 2016, OECD. Reprinted with permission."
BPFADI01ATA637N,2024-09-18,2024-09-18,Financial Account: Net Direct Investment for Austria (DISCONTINUED),1992-01-01,2010-01-01,Annual,A,"US Dollars, Sum Over Component Sub-periods","US $, Sum Over Component Sub-periods",Not Seasonally Adjusted,NSA,2017-04-15 13:04:08-05:00,1,"OECD descriptor ID: BPFADI01 OECD unit ID: CXCU OECD country ID: AUT  All OECD data should be cited as follows: OECD, ""Main Economic Indicators - complete database"", Main Economic Indicators (database),http://dx.doi.org/10.1787/data-00052-en (Accessed on date) Copyright, 2016, OECD. Reprinted with permission."
BPFADI01ATQ636N,2024-09-18,2024-09-18,Financial Account: Net Direct Investment for Austria (DISCONTINUED),1992-01-01,2011-04-01,Quarterly,Q,"National currency, Sum Over Component Sub-periods","National currency, Sum Over Component Sub-periods",Not Seasonally Adjusted,NSA,2017-04-13 02:11:19-05:00,0,"OECD descriptor ID: BPFADI01 OECD unit ID: NCCU OECD country ID: AUT  All OECD data should be cited as follows: OECD, ""Main Economic Indicators - complete database"", Main Economic Indicators (database),http://dx.doi.org/10.1787/data-00052-en (Accessed on date) Copyright, 2016, OECD. Reprinted with permission."
BPFADI01ATQ637N,2024-09-18,2024-09-18,Financial Account: Net Direct Investment for Austria (DISCONTINUED),1992-01-01,2011-04-01,Quarterly,Q,"US Dollars, Sum Over Component Sub-periods","US $, Sum Over Component Sub-periods",Not Seasonally Adjusted,NSA,2017-04-15 13:04:08-05:00,0,"OECD descriptor ID: BPFADI01 OECD unit ID: CXCU OECD country ID: AUT  All OECD data should be cited as follows: OECD, ""Main Economic Indicators - complete database"", Main Economic Indicators (database),http://dx.doi.org/10.1787/data-00052-en (Accessed on date) Copyright, 2016, OECD. Reprinted with permission."
BPFADI01AUA636N,2024-09-18,2024-09-18,Financial Account: Net Direct Investment for Australia (DISCONTINUED),1960-01-01,2013-01-01,Annual,A,"National currency, Sum Over Component Sub-periods","National currency, Sum Over Component Sub-periods",Not Seasonally Adjusted,NSA,2014-04-03 13:39:30-05:00,0,"OECD descriptor ID: BPFADI01 OECD unit ID: NCCU OECD country ID: AUS  All OECD data should be cited as follows: OECD, ""Main Economic Indicators - complete database"", Main Economic Indicators (database),http://dx.doi.org/10.1787/data-00052-en (Accessed on date) Copyright, 2016, OECD. Reprinted with permission."
BPFADI01AUA637N,2024-09-18,2024-09-18,Financial Account: Net Direct Investment for Australia (DISCONTINUED),1960-01-01,2013-01-01,Annual,A,"US Dollars, Sum Over Component Sub-periods","US $, Sum Over Component Sub-periods",Not Seasonally Adjusted,NSA,2014-04-03 13:39:30-05:00,0,"OECD descriptor ID: BPFADI01 OECD unit ID: CXCU OECD country ID: AUS  All OECD data should be cited as follows: OECD, ""Main Economic Indicators - complete database"", Main Economic Indicators (database),http://dx.doi.org/10.1787/data-00052-en (Accessed on date) Copyright, 2016, OECD. Reprinted with permission."
BPFADI01AUQ636N,2024-09-18,2024-09-18,Financial Account: Net Direct Investment for Australia (DISCONTINUED),1959-07-01,2013-10-01,Quarterly,Q,"National currency, Sum Over Component Sub-periods","National currency, Sum Over Component Sub-periods",Not Seasonally Adjusted,NSA,2014-04-03 13:39:30-05:00,0,"OECD descriptor ID: BPFADI01 OECD unit ID: NCCU OECD country ID: AUS  All OECD data should be cited as follows: OECD, ""Main Economic Indicators - complete database"", Main Economic Indicators (database),http://dx.doi.org/10.1787/data-00052-en (Accessed on date) Copyright, 2016, OECD. Reprinted with permission."
BPFADI01AUQ637N,2024-09-18,2024-09-18,Financial Account: Net Direct Investment for Australia (DISCONTINUED),1959-07-01,2013-10-01,Quarterly,Q,"US Dollars, Sum Over Component Sub-periods","US $, Sum Over Component Sub-periods",Not Seasonally Adjusted,NSA,2014-04-03 13:39:30-05:00,1,"OECD descriptor ID: BPFADI01 OECD unit ID: CXCU OECD country ID: AUS  All OECD data should be cited as follows: OECD, ""Main Economic Indicators - complete database"", Main Economic Indicators (database),http://dx.doi.org/10.1787/data-00052-en (Accessed on date) Copyright, 2016, OECD. Reprinted with permission."
BPFADI01BEA636N,2024-09-18,2024-09-18,Financial Account: Net Direct Investment for Belgium (DISCONTINUED),2002-01-01,2011-01-01,Annual,A,"National currency, Sum Over Component Sub-periods","National currency, Sum Over Component Sub-periods",Not Seasonally Adjusted,NSA,2017-04-15 13:04:08-05:00,0,"OECD descriptor ID: BPFADI01 OECD unit ID: NCCU OECD country ID: BEL  All OECD data should be cited as follows: OECD, ""Main Economic Indicators - complete database"", Main Economic Indicators (database),http://dx.doi.org/10.1787/data-00052-en (Accessed on date) Copyright, 2016, OECD. Reprinted with permission."
BPFADI01BEA637N,2024-09-18,2024-09-18,Financial Account: Net Direct Investment for Belgium (DISCONTINUED),2002-01-01,2011-01-01,Annual,A,"US Dollars, Sum Over Component Sub-periods","US $, Sum Over Component Sub-periods",Not Seasonally Adjusted,NSA,2017-04-15 13:04:08-05:00,0,"OECD descriptor ID: BPFADI01 OECD unit ID: CXCU OECD country ID: BEL  All OECD data should be cited as follows: OECD, ""Main Economic Indicators - complete database"", Main Economic Indicators (database),http://dx.doi.org/10.1787/data-00052-en (Accessed on date) Copyright, 2016, OECD. Reprinted with permission."
