id,realtime_start,realtime_end,title,observation_start,observation_end,frequency,frequency_short,units,units_short,seasonal_adjustment,seasonal_adjustment_short,last_updated,popularity,notes
PCU481111481111,2024-09-18,2024-09-18,Producer Price Index by Industry: Scheduled Passenger Air Transportation,1989-12-01,2024-08-01,Monthly,M,Index Dec 1989=100,Index Dec 1989=100,Not Seasonally Adjusted,NSA,2024-09-12 07:54:04-05:00,57,
PCU4811114811111,2024-09-18,2024-09-18,Producer Price Index by Industry: Scheduled Passenger Air Transportation: Domestic,1989-12-01,2024-08-01,Monthly,M,Index Dec 1989=100,Index Dec 1989=100,Not Seasonally Adjusted,NSA,2024-09-12 07:54:21-05:00,12,
PCU481111481111101,2024-09-18,2024-09-18,"Producer Price Index by Industry: Scheduled Passenger Air Transportation: Domestic First Class, Including Business",1999-12-01,2024-08-01,Monthly,M,Index Dec 1999=100,Index Dec 1999=100,Not Seasonally Adjusted,NSA,2024-09-12 07:54:32-05:00,2,
PCU481111481111102,2024-09-18,2024-09-18,Producer Price Index by Industry: Scheduled Passenger Air Transportation: Domestic Coach,1999-12-01,2024-08-01,Monthly,M,Index Dec 1999=100,Index Dec 1999=100,Not Seasonally Adjusted,NSA,2024-09-12 07:58:45-05:00,1,
PCU4811114811112,2024-09-18,2024-09-18,Producer Price Index by Industry: Scheduled Passenger Air Transportation: International,1989-12-01,2024-08-01,Monthly,M,Index Dec 1989=100,Index Dec 1989=100,Not Seasonally Adjusted,NSA,2024-09-12 07:56:18-05:00,2,
PCU481111481111P,2024-09-18,2024-09-18,Producer Price Index by Industry: Scheduled Passenger Air Transportation: Primary Services,1989-12-01,2024-08-01,Monthly,M,Index Dec 1989=100,Index Dec 1989=100,Not Seasonally Adjusted,NSA,2024-09-12 07:58:45-05:00,1,
PCU481111481111SM,2024-09-18,2024-09-18,Producer Price Index by Industry: Scheduled Passenger Air Transportation: Other Receipts,1989-12-01,2007-12-01,Monthly,M,Index Dec 1989=100,Index Dec 1989=100,Not Seasonally Adjusted,NSA,2015-05-15 08:10:32-05:00,1,
PCU481112481112,2024-09-18,2024-09-18,Producer Price Index by Industry: Scheduled Freight Air Transportation,2003-12-01,2024-08-01,Monthly,M,Index Dec 2003=100,Index Dec 2003=100,Not Seasonally Adjusted,NSA,2024-09-12 07:54:32-05:00,6,
PCU4811124811121,2024-09-18,2024-09-18,Producer Price Index by Industry: Scheduled Freight Air Transportation: Scheduled Freight Air Transportation Services,1987-12-01,2024-08-01,Monthly,M,Index Dec 1987=100,Index Dec 1987=100,Not Seasonally Adjusted,NSA,2024-09-12 07:54:44-05:00,6,
PCU481112481112101,2024-09-18,2024-09-18,Producer Price Index by Industry: Scheduled Freight Air Transportation: Domestic Scheduled Freight Air Transportation Services,2014-12-01,2024-08-01,Monthly,M,Index Dec 2014=100,Index Dec 2014=100,Not Seasonally Adjusted,NSA,2024-09-12 07:54:44-05:00,4,
PCU481112481112102,2024-09-18,2024-09-18,Producer Price Index by Industry: Scheduled Freight Air Transportation: International Scheduled Freight Air Transportation Services,2014-12-01,2024-08-01,Monthly,M,Index Dec 2014=100,Index Dec 2014=100,Not Seasonally Adjusted,NSA,2024-09-12 07:58:45-05:00,5,
PCU4811124811122,2024-09-18,2024-09-18,Producer Price Index by Industry: Scheduled Freight Air Transportation: Scheduled Mail Air Transportation Services,1987-12-01,2024-08-01,Monthly,M,Index Dec 1987=100,Index Dec 1987=100,Not Seasonally Adjusted,NSA,2024-09-12 07:58:45-05:00,1,
