id,realtime_start,realtime_end,title,observation_start,observation_end,frequency,frequency_short,units,units_short,seasonal_adjustment,seasonal_adjustment_short,last_updated,popularity,notes
ATNHPIUS47644Q,2024-09-18,2024-09-18,"All-Transactions House Price Index for Warren-Troy-Farmington Hills, MI (MSAD)",1975-07-01,2024-04-01,Quarterly,Q,Index 1995:Q1=100,Index 1995 Q1=100,Not Seasonally Adjusted,NSA,2024-08-27 09:03:11-05:00,8,Estimated using sales prices and appraisal data. Metropolitan Division refers to a county or group of counties within a Metropolitan Statistical Area that has a population core of at least 2.5 million.
SMS26476440000000001,2024-09-18,2024-09-18,"All Employees: Total Nonfarm in Warren-Troy-Farmington Hills, MI (MD) (DISCONTINUED)",1990-01-01,2014-12-01,Monthly,M,Thousands of Persons,Thous. of Persons,Seasonally Adjusted,SA,2015-01-28 13:56:45-06:00,0,This series is seasonally adjusted by the U.S. Bureau of Labor Statistics.
SMS26476640000000001,2024-09-18,2024-09-18,"All Employees: Total Nonfarm in Warren-Troy-Farmington Hills, MI (MD)",1990-01-01,2024-07-01,Monthly,M,Thousands of Persons,Thous. of Persons,Seasonally Adjusted,SA,2024-08-17 06:40:37-05:00,0,
SMS26476640000000026,2024-09-18,2024-09-18,"All Employees: Total Nonfarm in Warren-Troy-Farmington Hills, MI (MD)",1990-04-01,2024-07-01,Monthly,M,"3-Month Average Change, Thousands of Persons","3-month Average Chg., Thous. of Persons",Seasonally Adjusted,SA,2024-08-17 06:40:37-05:00,0,
SMU26476440000000001,2024-09-18,2024-09-18,"All Employees: Total Nonfarm in Warren-Troy-Farmington Hills, MI (MD) (DISCONTINUED)",1990-01-01,2014-12-01,Monthly,M,Thousands of Persons,Thous. of Persons,Not Seasonally Adjusted,NSA,2015-01-28 14:37:25-06:00,1,
SMU26476440000000001A,2024-09-18,2024-09-18,"All Employees: Total Nonfarm in Warren-Troy-Farmington Hills, MI (MD) (DISCONTINUED)",1990-01-01,2013-01-01,Annual,A,Thousands of Persons,Thous. of Persons,Not Seasonally Adjusted,NSA,2014-03-24 19:41:44-05:00,0,
SMU26476440000000001SA,2024-09-18,2024-09-18,"All Employees: Total Nonfarm in Warren-Troy-Farmington Hills, MI (MD) (DISCONTINUED)",1990-01-01,2013-12-01,Monthly,M,Thousands of Persons,Thous. of Persons,Seasonally Adjusted,SA,2014-02-02 11:25:07-06:00,0,The Federal Reserve Bank of St. Louis seasonally adjusts this series by using the 'x12' package from R with default parameter settings. The package uses the U.S. Bureau of the Census X-12-ARIMA Seasonal Adjustment Program. More information on the 'x12' package can be found at http://cran.r-project.org/web/packages/x12/x12.pdf. More information on X-12-ARIMA can be found at https://www.census.gov/srd/www/x13as/.
SMU26476440500000001,2024-09-18,2024-09-18,"All Employees: Total Private in Warren-Troy-Farmington Hills, MI (MD) (DISCONTINUED)",1990-01-01,2014-12-01,Monthly,M,Thousands of Persons,Thous. of Persons,Not Seasonally Adjusted,NSA,2015-01-28 14:37:25-06:00,1,
SMU26476440500000001A,2024-09-18,2024-09-18,"All Employees: Total Private in Warren-Troy-Farmington Hills, MI (MD) (DISCONTINUED)",1990-01-01,2013-01-01,Annual,A,Thousands of Persons,Thous. of Persons,Not Seasonally Adjusted,NSA,2014-03-24 19:41:44-05:00,0,
SMU26476440500000001SA,2024-09-18,2024-09-18,"All Employees: Total Private in Warren-Troy-Farmington Hills, MI (MD) (DISCONTINUED)",1990-01-01,2014-12-01,Monthly,M,Thousands of Persons,Thous. of Persons,Seasonally Adjusted,SA,2015-01-28 14:37:25-06:00,1,The Federal Reserve Bank of St. Louis seasonally adjusts this series by using the 'x12' package from R with default parameter settings. The package uses the U.S. Bureau of the Census X-12-ARIMA Seasonal Adjustment Program. More information on the 'x12' package can be found at http://cran.r-project.org/web/packages/x12/x12.pdf. More information on X-12-ARIMA can be found at https://www.census.gov/srd/www/x13as/.
SMU26476440500000002,2024-09-18,2024-09-18,"Average Weekly Hours of All Employees: Total Private in Warren-Troy-Farmington Hills, MI (MD) (DISCONTINUED)",2007-01-01,2014-12-01,Monthly,M,Hours per Week,Hours per Week,Not Seasonally Adjusted,NSA,2015-01-28 14:37:25-06:00,0,
SMU26476440500000002A,2024-09-18,2024-09-18,"Average Weekly Hours of All Employees: Total Private in Warren-Troy-Farmington Hills, MI (MD) (DISCONTINUED)",2007-01-01,2013-01-01,Annual,A,Hours per Week,Hours per Week,Not Seasonally Adjusted,NSA,2014-03-24 19:41:44-05:00,0,
SMU26476440500000002SA,2024-09-18,2024-09-18,"Average Weekly Hours of All Employees: Total Private in Warren-Troy-Farmington Hills, MI (MD) (DISCONTINUED)",2007-01-01,2014-12-01,Monthly,M,Hours per Week,Hours per Week,Seasonally Adjusted,SA,2015-01-28 14:37:25-06:00,1,"This series is discontinued and will no longer be updated. The Federal Reserve Bank of St. Louis previously calculated this seasonally adjusted (SA) series based on the not seasonally adjusted (NSA) version available here (https://fred.stlouisfed.org/series/SMU26476440500000002). However, most of the earnings-related series do not have a significant seasonal component, so the values for both the SA and the NSA series are very similar. See the NSA series (https://fred.stlouisfed.org/series/SMU26476440500000002) for updated values.  The Federal Reserve Bank of St. Louis used to seasonally adjust this series by using the 'statsmodels' library from Python with default parameter settings. The package uses the U.S. Bureau of the Census X-13ARIMA-SEATS Seasonal Adjustment Program. More information on the 'statsmodels' X-13ARIMA-SEATS package can be found here (https://www.statsmodels.org/dev/generated/statsmodels.tsa.x13.x13_arima_analysis.html). More information on X-13ARIMA-SEATS can be found here (https://www.census.gov/data/software/x13as.html).  Many series include both seasonally adjusted (SA) and not seasonally adjusted (NSA) data. Occasionally, updates to the data will not include sufficient seasonal factors to trigger a seasonal adjustment. In these cases, the NSA series will be updated normally; but the SA series will also be updated with the NSA data. The NSA series can be located here here (https://fred.stlouisfed.org/series/SMU26476440500000002).  Some seasonally adjusted series may exhibit negative values because they are created from a seasonal adjustment process regardless of the actual meaning or interpretation of the given indicator."
SMU26476440500000003,2024-09-18,2024-09-18,"Average Hourly Earnings of All Employees: Total Private in Warren-Troy-Farmington Hills, MI (MD) (DISCONTINUED)",2007-01-01,2014-12-01,Monthly,M,Dollars per Hour,$ per Hour,Not Seasonally Adjusted,NSA,2015-01-28 14:37:25-06:00,0,
SMU26476440500000003A,2024-09-18,2024-09-18,"Average Hourly Earnings of All Employees: Total Private in Warren-Troy-Farmington Hills, MI (MD) (DISCONTINUED)",2007-01-01,2013-01-01,Annual,A,Dollars per Hour,$ per Hour,Not Seasonally Adjusted,NSA,2014-03-24 19:41:44-05:00,0,
SMU26476440500000003SA,2024-09-18,2024-09-18,"Average Hourly Earnings of All Employees: Total Private in Warren-Troy-Farmington Hills, MI (MD) (DISCONTINUED)",2007-01-01,2014-12-01,Monthly,M,Dollars per Hour,$ per Hour,Seasonally Adjusted,SA,2015-01-28 14:37:24-06:00,0,"This series is discontinued and will no longer be updated. The Federal Reserve Bank of St. Louis previously calculated this seasonally adjusted (SA) series based on the not seasonally adjusted (NSA) version available here (https://fred.stlouisfed.org/series/SMU26476440500000003). However, most of the earnings-related series do not have a significant seasonal component, so the values for both the SA and the NSA series are very similar. See the NSA series (https://fred.stlouisfed.org/series/SMU26476440500000003) for updated values.  The Federal Reserve Bank of St. Louis used to seasonally adjust this series by using the 'statsmodels' library from Python with default parameter settings. The package uses the U.S. Bureau of the Census X-13ARIMA-SEATS Seasonal Adjustment Program. More information on the 'statsmodels' X-13ARIMA-SEATS package can be found here (https://www.statsmodels.org/dev/generated/statsmodels.tsa.x13.x13_arima_analysis.html). More information on X-13ARIMA-SEATS can be found here (https://www.census.gov/data/software/x13as.html).  Many series include both seasonally adjusted (SA) and not seasonally adjusted (NSA) data. Occasionally, updates to the data will not include sufficient seasonal factors to trigger a seasonal adjustment. In these cases, the NSA series will be updated normally; but the SA series will also be updated with the NSA data. The NSA series can be located here here (https://fred.stlouisfed.org/series/SMU26476440500000003).  Some seasonally adjusted series may exhibit negative values because they are created from a seasonal adjustment process regardless of the actual meaning or interpretation of the given indicator."
SMU26476440500000011,2024-09-18,2024-09-18,"Average Weekly Earnings of All Employees: Total Private in Warren-Troy-Farmington Hills, MI (MD) (DISCONTINUED)",2007-01-01,2014-12-01,Monthly,M,Dollars per Week,$ per Week,Not Seasonally Adjusted,NSA,2015-01-28 14:37:24-06:00,1,
SMU26476440500000011A,2024-09-18,2024-09-18,"Average Weekly Earnings of All Employees: Total Private in Warren-Troy-Farmington Hills, MI (MD) (DISCONTINUED)",2007-01-01,2013-01-01,Annual,A,Dollars per Week,$ per Week,Not Seasonally Adjusted,NSA,2014-03-24 19:41:44-05:00,0,
