id,realtime_start,realtime_end,title,observation_start,observation_end,frequency,frequency_short,units,units_short,seasonal_adjustment,seasonal_adjustment_short,last_updated,popularity,notes
A133RC1A027NBEA,2024-09-18,2024-09-18,Automobile output,1947-01-01,2023-01-01,Annual,A,Billions of Dollars,Bil. of $,Not Seasonally Adjusted,NSA,2024-03-28 07:58:20-05:00,1,"BEA Account Code: A133RC  For more information about this series, please see http://www.bea.gov/national/."
A133RC1Q027SBEA,2024-09-18,2024-09-18,Automobile output,1947-01-01,2024-04-01,Quarterly,Q,Billions of Dollars,Bil. of $,Seasonally Adjusted Annual Rate,SAAR,2024-08-29 10:58:26-05:00,2,"BEA Account Code: A133RC  For more information about this series, please see http://www.bea.gov/national/."
A133RL1A225NBEA,2024-09-18,2024-09-18,Real Motor Vehicle Output: Auto Output,1948-01-01,2023-01-01,Annual,A,Percent Change from Preceding Period,% Chg. from Preceding Period,Not Seasonally Adjusted,NSA,2024-03-28 07:58:19-05:00,1,"BEA Account Code: A133RL  For more information about this series, please see http://www.bea.gov/national/."
A133RL1Q225SBEA,2024-09-18,2024-09-18,Real Motor Vehicle Output: Auto Output,1947-04-01,2024-04-01,Quarterly,Q,Percent Change from Preceding Period,% Chg. from Preceding Period,Seasonally Adjusted Annual Rate,SAAR,2024-08-29 10:58:26-05:00,2,"BEA Account Code: A133RL  For more information about this series, please see http://www.bea.gov/national/."
A133RX1A020NBEA,2024-09-18,2024-09-18,Real motor vehicle output: Auto output,2007-01-01,2023-01-01,Annual,A,Billions of Chained 2017 Dollars,Bil. of Chn. 2017 $,Not Seasonally Adjusted,NSA,2024-03-28 07:58:19-05:00,1,"BEA Account Code: A133RX  For more information about this series, please see http://www.bea.gov/national/."
A133RX1Q020SBEA,2024-09-18,2024-09-18,Real motor vehicle output: Auto output,2007-01-01,2024-04-01,Quarterly,Q,Billions of Chained 2017 Dollars,Bil. of Chn. 2017 $,Seasonally Adjusted Annual Rate,SAAR,2024-08-29 10:59:43-05:00,1,"BEA Account Code: A133RX  For more information about this series, please see http://www.bea.gov/national/."
A134RC1A027NBEA,2024-09-18,2024-09-18,Automobile output: Final sales,1947-01-01,1966-01-01,Annual,A,Billions of Dollars,Bil. of $,Not Seasonally Adjusted,NSA,2018-07-27 10:37:25-05:00,1,"BEA Account Code: A134RC  For more information about this series, please see http://www.bea.gov/national/."
A134RC1Q027SBEA,2024-09-18,2024-09-18,Automobile output: Final sales,1947-01-01,1966-10-01,Quarterly,Q,Billions of Dollars,Bil. of $,Seasonally Adjusted Annual Rate,SAAR,2018-07-27 10:33:34-05:00,1,"BEA Account Code: A134RC  For more information about this series, please see http://www.bea.gov/national/."
A141RC1A027NBEA,2024-09-18,2024-09-18,Automobile output: Net exports,1947-01-01,1966-01-01,Annual,A,Billions of Dollars,Bil. of $,Not Seasonally Adjusted,NSA,2017-10-27 09:11:22-05:00,1,"BEA Account Code: A141RC  For more information about this series, please see http://www.bea.gov/national/."
A141RC1Q027SBEA,2024-09-18,2024-09-18,Automobile output: Net exports,1947-01-01,1966-10-01,Quarterly,Q,Billions of Dollars,Bil. of $,Seasonally Adjusted Annual Rate,SAAR,2017-10-27 09:11:22-05:00,1,"BEA Account Code: A141RC  For more information about this series, please see http://www.bea.gov/national/."
A716RC1A027NBEA,2024-09-18,2024-09-18,Motor vehicle output: Truck output,1967-01-01,2023-01-01,Annual,A,Billions of Dollars,Bil. of $,Not Seasonally Adjusted,NSA,2024-03-28 07:58:10-05:00,1,"BEA Account Code: A716RC  For more information about this series, please see http://www.bea.gov/national/."
A716RC1Q027SBEA,2024-09-18,2024-09-18,Motor vehicle output: Truck output,1967-01-01,2024-04-01,Quarterly,Q,Billions of Dollars,Bil. of $,Seasonally Adjusted Annual Rate,SAAR,2024-08-29 10:59:33-05:00,1,"BEA Account Code: A716RC  For more information about this series, please see http://www.bea.gov/national/."
A716RL1A225NBEA,2024-09-18,2024-09-18,Real Motor Vehicle Output: Truck Output,1968-01-01,2023-01-01,Annual,A,Percent Change from Preceding Period,% Chg. from Preceding Period,Not Seasonally Adjusted,NSA,2024-01-25 08:09:26-06:00,2,"BEA Account Code: A716RL  For more information about this series, please see http://www.bea.gov/national/."
A716RL1Q225SBEA,2024-09-18,2024-09-18,Real Motor Vehicle Output: Truck Output,1967-04-01,2024-04-01,Quarterly,Q,Percent Change from Preceding Period,% Chg. from Preceding Period,Seasonally Adjusted Annual Rate,SAAR,2024-08-29 10:59:33-05:00,2,"BEA Account Code: A716RL  For more information about this series, please see http://www.bea.gov/national/."
A716RX1A020NBEA,2024-09-18,2024-09-18,Real motor vehicle output: Truck output,2007-01-01,2023-01-01,Annual,A,Billions of Chained 2017 Dollars,Bil. of Chn. 2017 $,Not Seasonally Adjusted,NSA,2024-03-28 08:00:45-05:00,0,"BEA Account Code: A716RX  For more information about this series, please see http://www.bea.gov/national/."
A716RX1Q020SBEA,2024-09-18,2024-09-18,Real motor vehicle output: Truck output,2007-01-01,2024-04-01,Quarterly,Q,Billions of Chained 2017 Dollars,Bil. of Chn. 2017 $,Seasonally Adjusted Annual Rate,SAAR,2024-08-29 10:59:33-05:00,1,"BEA Account Code: A716RX  For more information about this series, please see http://www.bea.gov/national/."
A953RC1A027NBEA,2024-09-18,2024-09-18,Motor vehicle output,1967-01-01,2023-01-01,Annual,A,Billions of Dollars,Bil. of $,Not Seasonally Adjusted,NSA,2024-03-28 07:58:07-05:00,1,"BEA Account Code: A953RC  For more information about this series, please see http://www.bea.gov/national/."
